Read Parameterfile _struct_CTL.dat
Shot: 204118	Time: 0.004000000ms	gFile: /root/HEAT/data/nstx_204118_opticalExample/0.004000000/g204118_0.004000000
Bounding box: Rmin = 0.01  Rmax = 2.1500001  Zmin = -2.20000005  Zmax = 2.20000005
Using g-file!
HEAT-coil (0 = off, 1 = on): 0
Currents:
0	0	0	0	0	0	
Adjustments:
0	0	0	

Field lines are calculated
MapDirection(0=both, 1=pos.phi, -1=neg.phi): -1
Start Tracer for 746 points ... 
psimin = 0.943250073811184	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001910920041132786	steps = 1
psimin = 0.9439608925679344	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.0019102078771342	steps = 1
psimin = 0.9434828918096071	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001910661753713363	steps = 1
psimin = 0.944202538953835	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001909999408608169	steps = 1
psimin = 0.9439266650083747	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001910232018558237	steps = 1
psimin = 0.9434327412125639	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001910700719044897	steps = 1
psimin = 0.9429406063622261	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911269663982535	steps = 1
psimin = 0.9430802141888371	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911098709473963	steps = 1
psimin = 0.9429805080987123	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911231167611907	steps = 1
psimin = 0.9427321831228945	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911553395508673	steps = 1
psimin = 0.942694642451923	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.00191159446972894	steps = 1
psimin = 0.9425870691195868	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001911746320284295	steps = 1
psimin = 0.9431801971311543	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001910999583887207	steps = 1
psimin = 0.9436704341303613	Lc at psimin = 0	<dpsi/dLc> = -7.559630116861839e-13	Lc = 0.001910472029830537	steps = 1
psimin = 0.9432825947998602	Lc at psimin = 0	<dpsi/dLc> = -6.397614935336788e-13	Lc = 0.001910858037445051	steps = 1
psimin = 0.9426946419242109	Lc at psimin = 0	<dpsi/dLc> = -6.397614935336788e-13	Lc = 0.001911594465376144	steps = 1
psimin = 0.9425870708114281	Lc at psimin = 0	<dpsi/dLc> = -6.397614935336788e-13	Lc = 0.001911746334213604	steps = 1
psimin = 0.9426946431907197	Lc at psimin = 0	<dpsi/dLc> = -6.397614935336788e-13	Lc = 0.001911594475822836	steps = 1
psimin = 0.9425870702827277	Lc at psimin = 0	<dpsi/dLc> = -6.397614935336788e-13	Lc = 0.001911746329860704	steps = 1
psimin = 0.943080212393581	Lc at psimin = 0	<dpsi/dLc> = -6.397614935336788e-13	Lc = 0.001911098694676217	steps = 1
psimin = 0.9435239770010246	Lc at psimin = 0	<dpsi/dLc> = -6.397614935336788e-13	Lc = 0.001910608396490812	steps = 1
psimin = 0.9435239752837814	Lc at psimin = 0	<dpsi/dLc> = -6.397614935336788e-13	Lc = 0.001910608382126721	steps = 1
psimin = 0.9433720024827489	Lc at psimin = 0	<dpsi/dLc> = -6.397614935336788e-13	Lc = 0.001910768012389115	steps = 1
psimin = 0.9430802104539249	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001911098678571565	steps = 1
psimin = 0.9435239747113671	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001910608377338691	steps = 1
psimin = 0.9435239752837814	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001910608382126721	steps = 1
psimin = 0.9433720005525447	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001910767996284239	steps = 1
psimin = 0.943372000813383	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001910767998460581	steps = 1
psimin = 0.9429406040501195	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001911269644830933	steps = 1
psimin = 0.9429406046281461	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001911269649618833	steps = 1
psimin = 0.9430802107160405	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001911098680747865	steps = 1
psimin = 0.944002960081012	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001910153034367498	steps = 1
psimin = 0.94451434348107	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001909733927068251	steps = 1
psimin = 0.9447697206863768	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001909556448702804	steps = 1
psimin = 0.9444547611974071	Lc at psimin = 0	<dpsi/dLc> = -5.81668050370661e-13	Lc = 0.001909790347833551	steps = 1
psimin = 0.9443404566081171	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909869522108869	steps = 1
psimin = 0.9453715614650656	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909171890540161	steps = 1
psimin = 0.9456049993071447	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909030537892616	steps = 1
psimin = 0.9450552860956223	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909352472503072	steps = 1
psimin = 0.9456667156577409	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001908994178573103	steps = 1
psimin = 0.9456229596057197	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909010056320603	steps = 1
psimin = 0.9454309398649549	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909119779612412	steps = 1
psimin = 0.9454309415858398	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909119794422071	steps = 1
psimin = 0.9448718637545955	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909475357495954	steps = 1
psimin = 0.9451990608054095	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909253152656734	steps = 1
psimin = 0.9450138554494684	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909377256435182	steps = 1
psimin = 0.944002955123318	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001910152992576564	steps = 1
psimin = 0.9445143417899039	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909733912700095	steps = 1
psimin = 0.9443431063824472	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909878096035765	steps = 1
psimin = 0.9443404516757692	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909869480313327	steps = 1
psimin = 0.9450552842137431	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909352456389588	steps = 1
psimin = 0.9456229590502787	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.00190901005152878	steps = 1
psimin = 0.9456229596057197	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909010056320603	steps = 1
psimin = 0.9454309379922272	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909119763496027	steps = 1
psimin = 0.9452190669784883	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909264943903402	steps = 1
psimin = 0.9459047451989521	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001908869260583554	steps = 1
psimin = 0.9455425196327031	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909065722295235	steps = 1
psimin = 0.9454309366762563	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909119752170994	steps = 1
psimin = 0.9448718620719718	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909475343125653	steps = 1
psimin = 0.9445684795069863	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909702931515839	steps = 1
psimin = 0.9449263990491725	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909448714462754	steps = 1
psimin = 0.945055282942203	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.0019093524455021	steps = 1
psimin = 0.9454309382452984	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909119765673909	steps = 1
psimin = 0.9448718614954615	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909475338336812	steps = 1
psimin = 0.9448718620719718	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909475343125653	steps = 1
psimin = 0.9450552844680511	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.001909352458567096	steps = 1
psimin = 0.9443404529602348	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.00190986949119757	steps = 1
psimin = 0.9438395580813509	Lc at psimin = 0	<dpsi/dLc> = -6.397988813919997e-13	Lc = 0.00191030083774047	steps = 1
psimin = 0.9438395575118279	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.001910300832952124	steps = 1
psimin = 0.9440029564143841	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.00191015300345962	steps = 1
psimin = 0.9443404548612438	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.00190986950730628	steps = 1
psimin = 0.9438395580813509	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.00191030083774047	steps = 1
psimin = 0.9438395598416941	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.001910300852540776	steps = 1
psimin = 0.944002958325162	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.001910153019566547	steps = 1
psimin = 0.9440029566725975	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.001910153005636224	steps = 1
psimin = 0.9445143417899039	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.001909733912700095	steps = 1
psimin = 0.9445143412261818	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.001909733907910706	steps = 1
psimin = 0.9443404532171279	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.001909869493374432	steps = 1
psimin = 0.9514964540068847	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.001923151486231537	steps = 1
psimin = 0.9496029392602915	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.00191783636704842	steps = 1
psimin = 0.9503650169190336	Lc at psimin = 0	<dpsi/dLc> = -5.235634690973351e-13	Lc = 0.001919990232527902	steps = 1
psimin = 0.9497864599507689	Lc at psimin = 0	<dpsi/dLc> = -5.814370444583702e-13	Lc = 0.001918359143528298	steps = 1
psimin = 0.9486076062303278	Lc at psimin = 0	<dpsi/dLc> = -5.814370444583702e-13	Lc = 0.00191503941635131	steps = 1
psimin = 0.9476228182688956	Lc at psimin = 0	<dpsi/dLc> = -5.814370444583702e-13	Lc = 0.001912276344274502	steps = 1
psimin = 0.9479150458501184	Lc at psimin = 0	<dpsi/dLc> = -5.814370444583702e-13	Lc = 0.001913105659865651	steps = 1
psimin = 0.9479497870145496	Lc at psimin = 0	<dpsi/dLc> = -5.814370444583702e-13	Lc = 0.001913193514806891	steps = 1
psimin = 0.9469735203156289	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.00191045257038534	steps = 1
psimin = 0.946652204411617	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001909553488686908	steps = 1
psimin = 0.9466525976174419	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.0019095569130407	steps = 1
psimin = 0.9466461161383174	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001909538694680815	steps = 1
psimin = 0.947617372020744	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.00191226776948245	steps = 1
psimin = 0.9469682360727962	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.00191044500529066	steps = 1
psimin = 0.9470343317346341	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001910631197699866	steps = 1
psimin = 0.9478036680034935	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001912792114589821	steps = 1
psimin = 0.9489383003712424	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001915967999360598	steps = 1
psimin = 0.9492427431780779	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001916833699830254	steps = 1
psimin = 0.9487289031411898	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001915383426767658	steps = 1
psimin = 0.9480701913172593	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001913534771331166	steps = 1
psimin = 0.9506070839209942	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001920665722152309	steps = 1
psimin = 0.9515879223054601	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001923403542269982	steps = 1
psimin = 0.9496029440259354	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001917836409238938	steps = 1
psimin = 0.9496029390146398	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001917836364873649	steps = 1
psimin = 0.9499367520632667	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001918776662878086	steps = 1
psimin = 0.9506070829418615	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001920665713459117	steps = 1
psimin = 0.9496029375407292	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001917836351825037	steps = 1
psimin = 0.9496382047273508	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001917934620098522	steps = 1
psimin = 0.9499367497928561	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001918776642439431	steps = 1
psimin = 0.9499367466035727	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001918776614173681	steps = 1
psimin = 0.9509434992866423	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001921610453426131	steps = 1
psimin = 0.950943499433376	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001921610454729809	steps = 1
psimin = 0.9506070807877696	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.00192066569433406	steps = 1
psimin = 0.9485785253207767	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001914963238072488	steps = 1
psimin = 0.9479143788821104	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.00191309992493986	steps = 1
psimin = 0.9487693370255106	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001915496365416577	steps = 1
psimin = 0.9469738047858145	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001910455054093585	steps = 1
psimin = 0.9466524535338968	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.001909555657717048	steps = 1
psimin = 0.9469674806606161	Lc at psimin = 0	<dpsi/dLc> = -5.233239543018727e-13	Lc = 0.00191043847161291	steps = 1
psimin = 0.9476165431980808	Lc at psimin = 0	<dpsi/dLc> = -5.81382100018173e-13	Lc = 0.001912260563832391	steps = 1
psimin = 0.9466458773642922	Lc at psimin = 0	<dpsi/dLc> = -5.81382100018173e-13	Lc = 0.001909536675501316	steps = 1
psimin = 0.9476228194107899	Lc at psimin = 0	<dpsi/dLc> = -5.81382100018173e-13	Lc = 0.001912276354291275	steps = 1
psimin = 0.9480094990036489	Lc at psimin = 0	<dpsi/dLc> = -5.81382100018173e-13	Lc = 0.00191336941881133	steps = 1
psimin = 0.9486668281803917	Lc at psimin = 0	<dpsi/dLc> = -5.81382100018173e-13	Lc = 0.001915208520063929	steps = 1
psimin = 0.9477313047313722	Lc at psimin = 0	<dpsi/dLc> = -5.81382100018173e-13	Lc = 0.001912581786654964	steps = 1
psimin = 0.9477323208873116	Lc at psimin = 0	<dpsi/dLc> = -5.81382100018173e-13	Lc = 0.001912590702732461	steps = 1
psimin = 0.9480085729669547	Lc at psimin = 0	<dpsi/dLc> = -5.233573538994876e-13	Lc = 0.001913361279262258	steps = 1
psimin = 0.9466525831743382	Lc at psimin = 0	<dpsi/dLc> = -5.233573538994876e-13	Lc = 0.001909556787115594	steps = 1
psimin = 0.9465726155823549	Lc at psimin = 0	<dpsi/dLc> = -5.233573538994876e-13	Lc = 0.001909336971597606	steps = 1
psimin = 0.9465609624566559	Lc at psimin = 0	<dpsi/dLc> = -5.233573538994876e-13	Lc = 0.001909299633074742	steps = 1
psimin = 0.9468821567997088	Lc at psimin = 0	<dpsi/dLc> = -5.233573538994876e-13	Lc = 0.001910200542091404	steps = 1
psimin = 0.9463421405036369	Lc at psimin = 0	<dpsi/dLc> = -5.233573538994876e-13	Lc = 0.001908678219620549	steps = 1
psimin = 0.9466521050236919	Lc at psimin = 0	<dpsi/dLc> = -4.07076397689109e-13	Lc = 0.001909552622901572	steps = 1
psimin = 0.9468818002948858	Lc at psimin = 0	<dpsi/dLc> = -4.07076397689109e-13	Lc = 0.001910197432209483	steps = 1
psimin = 0.9472040718195039	Lc at psimin = 0	<dpsi/dLc> = -4.07076397689109e-13	Lc = 0.001911097902896588	steps = 1
psimin = 0.9473136475245504	Lc at psimin = 0	<dpsi/dLc> = -4.07076397689109e-13	Lc = 0.001911416551926456	steps = 1
psimin = 0.946571331629334	Lc at psimin = 0	<dpsi/dLc> = -4.07076397689109e-13	Lc = 0.001909325795344277	steps = 1
psimin = 0.9473135268199966	Lc at psimin = 0	<dpsi/dLc> = -4.07076397689109e-13	Lc = 0.001911415495193608	steps = 1
psimin = 0.9472043083448399	Lc at psimin = 0	<dpsi/dLc> = -4.07076397689109e-13	Lc = 0.001911099971619527	steps = 1
psimin = 0.9480580152462742	Lc at psimin = 0	<dpsi/dLc> = -4.07076397689109e-13	Lc = 0.001913494054781745	steps = 1
psimin = 0.9489383026873709	Lc at psimin = 0	<dpsi/dLc> = -4.650221991401069e-13	Lc = 0.001915968019812482	steps = 1
psimin = 0.9489382978087172	Lc at psimin = 0	<dpsi/dLc> = -4.650221991401069e-13	Lc = 0.001915967976732987	steps = 1
psimin = 0.9486076037128109	Lc at psimin = 0	<dpsi/dLc> = -4.650221991401069e-13	Lc = 0.001915039394153943	steps = 1
psimin = 0.9479497841407959	Lc at psimin = 0	<dpsi/dLc> = -4.650221991401069e-13	Lc = 0.001913193489552141	steps = 1
psimin = 0.9489383021452981	Lc at psimin = 0	<dpsi/dLc> = -4.650221991401069e-13	Lc = 0.001915968015025859	steps = 1
psimin = 0.9489383012582703	Lc at psimin = 0	<dpsi/dLc> = -4.650221991401069e-13	Lc = 0.001915968007193237	steps = 1
psimin = 0.9486076042064417	Lc at psimin = 0	<dpsi/dLc> = -4.650221991401069e-13	Lc = 0.001915039398506378	steps = 1
psimin = 0.9486076016395616	Lc at psimin = 0	<dpsi/dLc> = -4.650221991401069e-13	Lc = 0.001915039375873755	steps = 1
psimin = 0.9476228174248869	Lc at psimin = 0	<dpsi/dLc> = -4.650221991401069e-13	Lc = 0.001912276336870797	steps = 1
psimin = 0.947622815041803	Lc at psimin = 0	<dpsi/dLc> = -4.650221991401069e-13	Lc = 0.001912276315966206	steps = 1
psimin = 0.9479497825057293	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001913193475183063	steps = 1
psimin = 0.9489383020960188	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001915968014590723	steps = 1
psimin = 0.9495456748487021	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001917683759672717	steps = 1
psimin = 0.9490722946095747	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001916347166689989	steps = 1
psimin = 0.9491299752807109	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001916504872742044	steps = 1
psimin = 0.9485790068529315	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001914967421885935	steps = 1
psimin = 0.9491302611261131	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001916507337779211	steps = 1
psimin = 0.9490724445535514	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001916348428737972	steps = 1
psimin = 0.9487699286563731	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001915501462403828	steps = 1
psimin = 0.9499367507072649	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001918776650701889	steps = 1
psimin = 0.9509435039640416	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001921610495143722	steps = 1
psimin = 0.9509435005583341	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001921610464724739	steps = 1
psimin = 0.9506070845084738	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001920665727368233	steps = 1
psimin = 0.9515879549494728	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.00192340383373492	steps = 1
psimin = 0.9515880191384265	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001923404406242257	steps = 1
psimin = 0.9499367500381856	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001918776644613703	steps = 1
psimin = 0.951587988136724	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001923404129545638	steps = 1
psimin = 0.9509435024169604	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001921610481238091	steps = 1
psimin = 0.9508522518221447	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001921354972090023	steps = 1
psimin = 0.9506070832356013	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001920665716067063	steps = 1
psimin = 0.9515880751527167	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001923404906207225	steps = 1
psimin = 0.951588100849073	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001923405135556929	steps = 1
psimin = 0.9506070862709126	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001920665743016007	steps = 1
psimin = 0.9515880473439363	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001923404657746082	steps = 1
psimin = 0.949602938768988	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001917836362698879	steps = 1
psimin = 0.9496029414220269	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001917836386186393	steps = 1
psimin = 0.9499367502835151	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001918776646787993	steps = 1
psimin = 0.9506070800044635	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001920665687379494	steps = 1
psimin = 0.9495452801905475	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001917680262512502	steps = 1
psimin = 0.9496029400463771	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001917836374007674	steps = 1
psimin = 0.9499367476830225	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.001918776623740555	steps = 1
psimin = 0.9499367503638037	Lc at psimin = 0	<dpsi/dLc> = -5.810818699498168e-13	Lc = 0.0019187766476579	steps = 1
psimin = 0.9509435032484511	Lc at psimin = 0	<dpsi/dLc> = -6.3885752381915e-13	Lc = 0.001921610488625647	steps = 1
psimin = 0.9509435082012399	Lc at psimin = 0	<dpsi/dLc> = -6.3885752381915e-13	Lc = 0.001921610532950246	steps = 1
psimin = 0.950607086760479	Lc at psimin = 0	<dpsi/dLc> = -6.3885752381915e-13	Lc = 0.001920665747362612	steps = 1
psimin = 0.9506070833335146	Lc at psimin = 0	<dpsi/dLc> = -6.3885752381915e-13	Lc = 0.001920665716936384	steps = 1
psimin = 0.9515879615734995	Lc at psimin = 0	<dpsi/dLc> = -6.3885752381915e-13	Lc = 0.001923403892810055	steps = 1
psimin = 0.9493046732003741	Lc at psimin = 0	<dpsi/dLc> = -6.3885752381915e-13	Lc = 0.001916993047054221	steps = 1
psimin = 0.949602937245947	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001917836349215311	steps = 1
psimin = 0.9499367476339567	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001918776623305698	steps = 1
psimin = 0.9506070835782977	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001920665719109686	steps = 1
psimin = 0.9496029369020347	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001917836346170648	steps = 1
psimin = 0.9496029350350813	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.0019178363296424	steps = 1
psimin = 0.9499367463582433	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001918776611999391	steps = 1
psimin = 0.9499367480264839	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.00191877662678456	steps = 1
psimin = 0.9509435058045901	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001921610511656709	steps = 1
psimin = 0.9509435046487986	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001921610501227585	steps = 1
psimin = 0.9506070852428233	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001920665733888139	steps = 1
psimin = 0.9476228136516708	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001912276303771863	steps = 1
psimin = 0.9480085663299187	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001913361220917258	steps = 1
psimin = 0.948666823739103	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001915208480893688	steps = 1
psimin = 0.9480094950237973	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001913369383979314	steps = 1
psimin = 0.9477323161740181	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001912590661361544	steps = 1
psimin = 0.9480580165831927	Lc at psimin = 0	<dpsi/dLc> = -5.809681723591359e-13	Lc = 0.001913494066537484	steps = 1
