# X,Y,Z,HeatFlux
448.9310201009,173.4921925863,-1604.8994547526,0.0000000000
450.2601318359,168.5318654378,-1608.8400065104,0.0000000000
451.2584025065,164.8062489827,-1606.6131184896,0.0000000000
451.2584025065,164.8062489827,-1611.0668538411,0.0000000000
450.9256490072,166.0481211344,-1608.8400065104,0.0000000000
452.1423034668,161.5074818929,-1609.4568277995,0.0000000000
451.8667297363,162.5359293620,-1611.3365071615,0.0000000000
451.8667297363,162.5359293620,-1606.9602864583,0.0000000000
452.1423034668,161.5074818929,-1605.1581624349,0.0000000000
451.7183329264,163.0897776286,-1603.7806396484,0.0000000000
449.9273681641,169.7737375895,-1606.6131184896,0.0000000000
450.5376281738,167.4962463379,-1604.5819091797,0.0000000000
451.1100056966,165.3600972493,-1604.8404947917,0.0000000000
449.3569132487,171.9027201335,-1603.8985595703,0.0000000000
450.0205078125,169.4261423747,-1604.8699544271,0.0000000000
447.8382771810,177.5703430176,-1631.7438151042,0.0000000000
447.1742858887,180.0484110514,-1630.6839599609,0.0000000000
449.2618509928,172.2574869792,-1628.8817952474,0.0000000000
449.3482971191,171.9348449707,-1631.7438151042,0.0000000000
448.2620544434,175.9887898763,-1630.6839599609,0.0000000000
448.9275716146,173.5050404867,-1630.6839599609,0.0000000000
450.2601318359,168.5318654378,-1626.6549479167,0.0000000000
451.2584025065,164.8062489827,-1624.4280598958,0.0000000000
451.1237589518,165.3087666829,-1630.2205810547,0.0000000000
450.9256490072,166.0481211344,-1626.6549479167,0.0000000000
451.2790425618,164.7292175293,-1628.4184163411,0.0000000000
451.8873697917,162.4588979085,-1628.3778889974,0.0000000000
451.8667297363,162.5359293620,-1624.4650878906,0.0000000000
452.1423034668,161.5074818929,-1626.6514485677,0.0000000000
449.9273681641,169.7737375895,-1628.8817952474,0.0000000000
450.5255737305,167.5412241618,-1631.0015462240,0.0000000000
450.0153401693,169.4454193115,-1630.6839599609,0.0000000000
451.8667297363,162.5359293620,-1615.7126871745,0.0000000000
451.8667297363,162.5359293620,-1620.0888671875,0.0000000000
452.1423034668,161.5074818929,-1622.3527832031,0.0000000000
450.9256490072,166.0481211344,-1622.2012125651,0.0000000000
452.1423034668,161.5074818929,-1613.7554931641,0.0000000000
452.1423034668,161.5074818929,-1618.0541178385,0.0000000000
449.9273681641,169.7737375895,-1624.4280598958,0.0000000000
449.9273681641,169.7737375895,-1619.9743245443,0.0000000000
450.2601318359,168.5318654378,-1622.2012125651,0.0000000000
450.9256490072,166.0481211344,-1613.2937418620,0.0000000000
449.9273681641,169.7737375895,-1615.5205891927,0.0000000000
449.9273681641,169.7737375895,-1611.0668538411,0.0000000000
450.2601318359,168.5318654378,-1613.2937418620,0.0000000000
450.2601318359,168.5318654378,-1617.7474772135,0.0000000000
451.2584025065,164.8062489827,-1615.5205891927,0.0000000000
451.2584025065,164.8062489827,-1619.9743245443,0.0000000000
450.9256490072,166.0481211344,-1617.7474772135,0.0000000000
448.9290974935,173.4993642171,-1626.6549479167,0.0000000000
447.9308166504,177.2249857585,-1628.8817952474,0.0000000000
447.9308166504,177.2249857585,-1624.4280598958,0.0000000000
448.2635803223,175.9831136068,-1626.6549479167,0.0000000000
446.2387491862,183.5398356120,-1629.4356689453,0.0000000000
446.9325459798,180.9506022135,-1622.2012125651,0.0000000000
446.6610107422,181.9639638265,-1631.0015462240,0.0000000000
447.2652994792,179.7087300618,-1624.4280598958,0.0000000000
446.4192708333,182.8661549886,-1622.3562011719,0.0000000000
446.2387491862,183.5398356120,-1624.8193359375,0.0000000000
446.4192708333,182.8661549886,-1626.8912353516,0.0000000000
447.2652994792,179.7087300618,-1628.8817952474,0.0000000000
446.9325459798,180.9506022135,-1626.6549479167,0.0000000000
448.9290974935,173.4993642171,-1608.8400065104,0.0000000000
447.9308166504,177.2249857585,-1611.0668538411,0.0000000000
447.9308166504,177.2249857585,-1606.6131184896,0.0000000000
448.2635803223,175.9831136068,-1608.8400065104,0.0000000000
446.9325459798,180.9506022135,-1613.2937418620,0.0000000000
447.1760050456,180.0419820150,-1604.9289143880,0.0000000000
446.4192708333,182.8661549886,-1613.2861735026,0.0000000000
446.2387491862,183.5398356120,-1610.9704589844,0.0000000000
447.2652994792,179.7087300618,-1606.6131184896,0.0000000000
446.4192708333,182.8661549886,-1608.7511800130,0.0000000000
446.2387491862,183.5398356120,-1606.3541666667,0.0000000000
447.2652994792,179.7087300618,-1611.0668538411,0.0000000000
446.9325459798,180.9506022135,-1608.8400065104,0.0000000000
447.2652994792,179.7087300618,-1615.5205891927,0.0000000000
446.4192708333,182.8661549886,-1617.8212076823,0.0000000000
446.2387491862,183.5398356120,-1615.5867513021,0.0000000000
446.2387491862,183.5398356120,-1620.2030436198,0.0000000000
447.2652994792,179.7087300618,-1619.9743245443,0.0000000000
446.9325459798,180.9506022135,-1617.7474772135,0.0000000000
448.2635803223,175.9831136068,-1613.2937418620,0.0000000000
449.2618509928,172.2574869792,-1611.0668538411,0.0000000000
449.2618509928,172.2574869792,-1615.5205891927,0.0000000000
448.9290974935,173.4993642171,-1613.2937418620,0.0000000000
448.2635803223,175.9831136068,-1622.2012125651,0.0000000000
449.2618509928,172.2574869792,-1619.9743245443,0.0000000000
449.2618509928,172.2574869792,-1624.4280598958,0.0000000000
448.9290974935,173.4993642171,-1622.2012125651,0.0000000000
448.9290974935,173.4993642171,-1617.7474772135,0.0000000000
447.9308166504,177.2249857585,-1619.9743245443,0.0000000000
447.9308166504,177.2249857585,-1615.5205891927,0.0000000000
448.2635803223,175.9831136068,-1617.7474772135,0.0000000000
453.1516418457,157.7405802409,-1604.6003011068,0.0000000000
454.7558593750,151.7535909017,-1604.7520751953,0.0000000000
455.7537536621,148.0293426514,-1606.4825032552,0.0000000000
454.3354390462,153.3226114909,-1603.7962646484,0.0000000000
455.4240722656,149.2597554525,-1604.7520751953,0.0000000000
456.7560933431,144.2885793050,-1608.7184244792,0.0000000000
457.7584228516,140.5478210449,-1606.4825032552,0.0000000000
457.7584228516,140.5478210449,-1610.9543050130,0.0000000000
457.4243164062,141.7947387695,-1608.7184244792,0.0000000000
458.6457519531,137.2362365723,-1609.8810628255,0.0000000000
458.3691406250,138.2685699463,-1611.5902913411,0.0000000000
458.3691406250,138.2685699463,-1607.0091552734,0.0000000000
458.6457519531,137.2362365723,-1605.1906331380,0.0000000000
458.2209167480,138.8217671712,-1603.6200764974,0.0000000000
456.4219767253,145.5355021159,-1606.4825032552,0.0000000000
457.0371297201,143.2397410075,-1604.4241129557,0.0000000000
457.6101989746,141.1010182699,-1604.6933186849,0.0000000000
455.8533325195,147.6577199300,-1603.7375488281,0.0000000000
456.5171305339,145.1803843180,-1604.7226969401,0.0000000000
453.7467142741,155.5197753906,-1630.9524739583,0.0000000000
455.7537536621,148.0293426514,-1628.8416341146,0.0000000000
454.7603759766,151.7367350260,-1630.6601969401,0.0000000000
455.8608601888,147.6296284993,-1631.7334391276,0.0000000000
455.4285888672,149.2428995768,-1630.6601969401,0.0000000000
454.3459777832,153.2832845052,-1631.7334391276,0.0000000000
456.7560933431,144.2885793050,-1626.6057535807,0.0000000000
457.7584228516,140.5478210449,-1624.3698323568,0.0000000000
457.7584228516,140.5478210449,-1628.8416341146,0.0000000000
457.4243164062,141.7947387695,-1626.6057535807,0.0000000000
458.6457519531,137.2362365723,-1620.7526041667,0.0000000000
458.6457519531,137.2362365723,-1630.1335042318,0.0000000000
458.3691406250,138.2685699463,-1623.7338053385,0.0000000000
458.6457519531,137.2362365723,-1625.4430338542,0.0000000000
458.3691406250,138.2685699463,-1628.3149414062,0.0000000000
456.4219767253,145.5355021159,-1628.8416341146,0.0000000000
457.0416463216,143.2228851318,-1630.9881591797,0.0000000000
456.5201416016,145.1691487630,-1630.6601969401,0.0000000000
458.2224222819,138.8161468506,-1631.7334391276,0.0000000000
457.6117045085,141.0953979492,-1630.6601969401,0.0000000000
458.3691406250,138.2685699463,-1619.1527099609,0.0000000000
458.3691406250,138.2685699463,-1616.1714680990,0.0000000000
457.4243164062,141.7947387695,-1622.1339111328,0.0000000000
458.6457519531,137.2362365723,-1614.5715332031,0.0000000000
456.4219767253,145.5355021159,-1624.3698323568,0.0000000000
456.4219767253,145.5355021159,-1619.8979899089,0.0000000000
456.7560933431,144.2885793050,-1622.1339111328,0.0000000000
457.4243164062,141.7947387695,-1613.1902262370,0.0000000000
456.4219767253,145.5355021159,-1615.4261474609,0.0000000000
456.4219767253,145.5355021159,-1610.9543050130,0.0000000000
456.7560933431,144.2885793050,-1613.1902262370,0.0000000000
456.7560933431,144.2885793050,-1617.6620686849,0.0000000000
457.7584228516,140.5478210449,-1615.4261474609,0.0000000000
457.7584228516,140.5478210449,-1619.8979899089,0.0000000000
457.4243164062,141.7947387695,-1617.6620686849,0.0000000000
455.4196472168,149.2762603760,-1626.6057535807,0.0000000000
454.4173278809,153.0170135498,-1628.8416341146,0.0000000000
454.4173278809,153.0170135498,-1624.3698323568,0.0000000000
454.7514343262,151.7700958252,-1626.6057535807,0.0000000000
452.9817403158,158.3746897380,-1629.1068115234,0.0000000000
453.8270060221,155.2201436361,-1629.1339111328,0.0000000000
452.9038391113,158.6653951009,-1625.9318847656,0.0000000000
453.4149881999,156.7577667236,-1622.1339111328,0.0000000000
452.7268066406,159.3261057536,-1623.1206461589,0.0000000000
452.9038391113,158.6653951009,-1621.5585937500,0.0000000000
452.7268066406,159.3261057536,-1618.8459065755,0.0000000000
452.7268066406,159.3261057536,-1627.3953450521,0.0000000000
453.7491048177,155.5108489990,-1624.3698323568,0.0000000000
453.4928894043,156.4670613607,-1628.3886311849,0.0000000000
453.4149881999,156.7577667236,-1626.6057535807,0.0000000000
455.4196472168,149.2762603760,-1608.7184244792,0.0000000000
454.4173278809,153.0170135498,-1610.9543050130,0.0000000000
454.4173278809,153.0170135498,-1606.4825032552,0.0000000000
454.7514343262,151.7700958252,-1608.7184244792,0.0000000000
453.4149881999,156.7577667236,-1613.1902262370,0.0000000000
452.9038391113,158.6653951009,-1612.8120117188,0.0000000000
452.7268066406,159.3261057536,-1614.5711669922,0.0000000000
452.7268066406,159.3261057536,-1610.2964274089,0.0000000000
453.6627909342,155.8329518636,-1604.7814127604,0.0000000000
453.7491048177,155.5108489990,-1606.4825032552,0.0000000000
452.9038391113,158.6653951009,-1608.4387613932,0.0000000000
452.7268066406,159.3261057536,-1606.0217285156,0.0000000000
453.7491048177,155.5108489990,-1610.9543050130,0.0000000000
453.4149881999,156.7577667236,-1608.7184244792,0.0000000000
452.9038391113,158.6653951009,-1617.1853027344,0.0000000000
453.7491048177,155.5108489990,-1615.4261474609,0.0000000000
453.7491048177,155.5108489990,-1619.8979899089,0.0000000000
453.4149881999,156.7577667236,-1617.6620686849,0.0000000000
454.7514343262,151.7700958252,-1613.1902262370,0.0000000000
455.7537536621,148.0293426514,-1610.9543050130,0.0000000000
455.7537536621,148.0293426514,-1615.4261474609,0.0000000000
455.4196472168,149.2762603760,-1613.1902262370,0.0000000000
454.7514343262,151.7700958252,-1622.1339111328,0.0000000000
455.7537536621,148.0293426514,-1619.8979899089,0.0000000000
455.7537536621,148.0293426514,-1624.3698323568,0.0000000000
455.4196472168,149.2762603760,-1622.1339111328,0.0000000000
455.4196472168,149.2762603760,-1617.6620686849,0.0000000000
454.4173278809,153.0170135498,-1619.8979899089,0.0000000000
454.4173278809,153.0170135498,-1615.4261474609,0.0000000000
454.7514343262,151.7700958252,-1617.6620686849,0.0000000000
461.2443135579,127.5383071899,-1604.5158691406,0.0000000000
462.2552591960,123.7654215495,-1606.2308756510,0.0000000000
460.8269042969,129.0961074829,-1603.5865885417,0.0000000000
461.9224446615,125.0074946086,-1604.5158691406,0.0000000000
463.2724507650,119.9691975911,-1608.4999593099,0.0000000000
464.2896525065,116.1729761759,-1606.2308756510,0.0000000000
464.2896525065,116.1729761759,-1610.7690429688,0.0000000000
463.9505818685,117.4383824666,-1608.4999593099,0.0000000000
465.1488240560,112.9665247599,-1609.7224121094,0.0000000000
464.8887736003,113.9370473226,-1611.4286295573,0.0000000000
464.8887736003,113.9370473226,-1606.7937418620,0.0000000000
465.1488240560,112.9665247599,-1604.9907633464,0.0000000000
464.7251586914,114.5476608276,-1603.4106445312,0.1263535102
462.9333902995,121.2346064250,-1606.2308756510,0.0000000000
463.5387573242,118.9753392537,-1604.2256673177,0.0000000000
464.1260375977,116.7835896810,-1604.4572347005,0.0000000000
462.3523661296,123.4030227661,-1603.5279541016,0.0000000000
463.0242411296,120.8955408732,-1604.4865722656,0.0000000000
460.8269042969,129.0961074829,-1631.7711588542,0.0000000000
460.1425272624,131.6502583822,-1630.7245279948,0.0000000000
462.2552591960,123.7654215495,-1628.9215494792,0.0000000000
461.2443135579,127.5383071899,-1630.7245279948,0.0000000000
462.3523661296,123.4030227661,-1631.7711588542,0.0000000000
461.9224446615,125.0074946086,-1630.7245279948,0.0000000000
463.2724507650,119.9691975911,-1626.6524658203,0.0000000000
464.2896525065,116.1729761759,-1624.3834228516,0.0000000000
464.2896525065,116.1729761759,-1628.9215494792,0.0000000000
463.9505818685,117.4383824666,-1626.6524658203,0.0000000000
465.1488240560,112.9665247599,-1620.6983642578,0.0000000000
464.8887736003,113.9370473226,-1623.7237955729,0.0000000000
465.1488240560,112.9665247599,-1630.1617024740,0.0000000000
465.1488240560,112.9665247599,-1625.4300130208,0.0000000000
464.8887736003,113.9370473226,-1628.3587239583,0.0000000000
462.9333902995,121.2346064250,-1628.9215494792,0.0000000000
464.1260375977,116.7835896810,-1630.7245279948,0.0000000000
463.5387573242,118.9753392537,-1631.0147705078,0.0000000000
463.0242411296,120.8955408732,-1630.7245279948,0.0000000000
464.7251586914,114.5476608276,-1631.7711588542,0.0000000000
464.8887736003,113.9370473226,-1619.0889078776,0.0000000000
464.8887736003,113.9370473226,-1616.0634765625,0.0000000000
463.9505818685,117.4383824666,-1622.1143798828,0.0000000000
465.1488240560,112.9665247599,-1614.4540201823,0.0000000000
462.9333902995,121.2346064250,-1624.3834228516,0.0000000000
462.9333902995,121.2346064250,-1619.8452962240,0.0000000000
463.2724507650,119.9691975911,-1622.1143798828,0.0000000000
463.9505818685,117.4383824666,-1613.0380859375,0.0000000000
462.9333902995,121.2346064250,-1615.3071289062,0.0000000000
462.9333902995,121.2346064250,-1610.7690429688,0.0000000000
463.2724507650,119.9691975911,-1613.0380859375,0.0000000000
463.2724507650,119.9691975911,-1617.5762125651,0.0000000000
464.2896525065,116.1729761759,-1615.3071289062,0.0000000000
464.2896525065,116.1729761759,-1619.8452962240,0.0000000000
463.9505818685,117.4383824666,-1617.5762125651,0.0000000000
461.9161885579,125.0308278402,-1626.6524658203,0.0000000000
460.8989969889,128.8270467122,-1628.9215494792,0.0000000000
460.8989969889,128.8270467122,-1624.3834228516,0.0000000000
461.2380574544,127.5616404215,-1626.6524658203,0.0000000000
459.8818155924,132.6232757568,-1622.1143798828,0.0000000000
459.6405131022,133.5237935384,-1631.0147705078,0.0000000000
460.2208760579,131.3578643799,-1624.3834228516,0.0000000000
459.3798014323,134.4968109131,-1622.2600097656,0.0000000000
459.2168477376,135.1049346924,-1624.7469889323,0.0000000000
459.3798014323,134.4968109131,-1626.8704020182,0.0000000000
459.2168477376,135.1049346924,-1629.4297281901,0.0000000000
460.2208760579,131.3578643799,-1628.9215494792,0.0000000000
459.8818155924,132.6232757568,-1626.6524658203,0.0000000000
461.9161885579,125.0308278402,-1608.4999593099,0.0000000000
460.8989969889,128.8270467122,-1610.7690429688,0.0000000000
460.8989969889,128.8270467122,-1606.2308756510,0.0000000000
461.2380574544,127.5616404215,-1608.4999593099,0.0000000000
459.8818155924,132.6232757568,-1613.0380859375,0.0000000000
459.3798014323,134.4968109131,-1613.0391031901,0.0000000000
459.2168477376,135.1049346924,-1610.6987304688,0.0000000000
459.6405131022,133.5237935384,-1604.4016113281,0.0000000000
460.1425272624,131.6502583822,-1604.5452067057,0.0000000000
460.2208760579,131.3578643799,-1606.2308756510,0.0000000000
459.3798014323,134.4968109131,-1608.4286295573,0.0000000000
459.2168477376,135.1049346924,-1606.0159505208,0.0000000000
460.2208760579,131.3578643799,-1610.7690429688,0.0000000000
459.8818155924,132.6232757568,-1608.4999593099,0.0000000000
460.2208760579,131.3578643799,-1615.3071289062,0.0000000000
459.3798014323,134.4968109131,-1617.6495361328,0.0000000000
459.2168477376,135.1049346924,-1615.3814697266,0.0000000000
459.2168477376,135.1049346924,-1620.0642496745,0.0000000000
460.2208760579,131.3578643799,-1619.8452962240,0.0000000000
459.8818155924,132.6232757568,-1617.5762125651,0.0000000000
461.2380574544,127.5616404215,-1613.0380859375,0.0000000000
462.2552591960,123.7654215495,-1610.7690429688,0.0000000000
462.2552591960,123.7654215495,-1615.3071289062,0.0000000000
461.9161885579,125.0308278402,-1613.0380859375,0.0000000000
461.2380574544,127.5616404215,-1622.1143798828,0.0000000000
462.2552591960,123.7654215495,-1619.8452962240,0.0000000000
462.2552591960,123.7654215495,-1624.3834228516,0.0000000000
461.9161885579,125.0308278402,-1622.1143798828,0.0000000000
461.9161885579,125.0308278402,-1617.5762125651,0.0000000000
460.8989969889,128.8270467122,-1619.8452962240,0.0000000000
460.8989969889,128.8270467122,-1615.3071289062,0.0000000000
461.2380574544,127.5616404215,-1617.5762125651,0.0000000000
466.1305338542,109.3027064006,-1604.2908935547,0.0000000000
467.7291463216,103.3366216024,-1604.4726969401,0.0000000000
468.7255452474,99.6180089315,-1606.2422281901,0.0000000000
467.3163757324,104.8771031698,-1603.4823811849,0.2745737878
468.4014587402,100.8275171916,-1604.4726969401,0.0000000000
469.7340087891,95.8543523153,-1608.4918212891,0.0000000000
470.7424825033,92.0906956991,-1606.2422281901,0.0000000000
470.7424825033,92.0906956991,-1610.7414550781,0.0000000000
470.4063212077,93.3452479045,-1608.4918212891,0.0000000000
471.6348775228,88.7602005005,-1609.0835367839,0.0000000000
471.3567606608,89.7981719971,-1611.0052490234,0.0000000000
471.3567606608,89.7981719971,-1606.5701497396,0.0000000000
471.6348775228,88.7602005005,-1604.7125651042,0.0000000000
471.2100423177,90.3457285563,-1603.3063151042,0.0000000000
470.5957641602,92.6382522583,-1604.4140218099,0.0000000000
469.3978576660,97.1089045207,-1606.2422281901,0.0000000000
468.8383687337,99.1969451904,-1603.4237060547,0.0000000000
469.4986063639,96.7328847249,-1604.4433593750,0.0000000000
470.0242004395,94.7713368734,-1604.1148681641,0.0000000000
466.6304829915,107.4368667603,-1630.5958251953,0.0000000000
468.7255452474,99.6180089315,-1628.7382405599,0.0000000000
467.7261352539,103.3478571574,-1630.5958251953,0.0000000000
468.8308410645,99.2250340780,-1631.7035319010,0.0000000000
468.3984476725,100.8387527466,-1630.5958251953,0.0000000000
467.3118591309,104.8939565023,-1631.7035319010,0.0000000000
469.7340087891,95.8543523153,-1626.4886474609,0.0000000000
470.7424825033,92.0906956991,-1624.2390543620,0.0000000000
470.6129252116,92.5741729736,-1630.1727294922,0.0000000000
470.4063212077,93.3452479045,-1626.4886474609,0.0000000000
471.6348775228,88.7602005005,-1622.1964518229,0.0000000000
470.7656656901,92.0041453044,-1628.3151448568,0.0000000000
471.3799438477,89.7116216024,-1628.3224690755,0.0000000000
471.3567606608,89.7981719971,-1624.3105061849,0.0000000000
471.6348775228,88.7602005005,-1626.5674235026,0.0000000000
469.3978576660,97.1089045207,-1628.7382405599,0.0000000000
470.0136617025,94.8106613159,-1630.9536946615,0.0000000000
469.4940897624,96.7497380575,-1630.5958251953,0.0000000000
471.3567606608,89.7981719971,-1619.8754069010,0.0000000000
471.3567606608,89.7981719971,-1615.4403483073,0.0000000000
470.4063212077,93.3452479045,-1621.9894612630,0.0000000000
471.6348775228,88.7602005005,-1613.4545491536,0.0000000000
471.6348775228,88.7602005005,-1617.8254801432,0.0000000000
469.3978576660,97.1089045207,-1624.2390543620,0.0000000000
469.3978576660,97.1089045207,-1619.7398681641,0.0000000000
469.7340087891,95.8543523153,-1621.9894612630,0.0000000000
470.4063212077,93.3452479045,-1612.9910481771,0.0000000000
469.3978576660,97.1089045207,-1615.2406412760,0.0000000000
469.3978576660,97.1089045207,-1610.7414550781,0.0000000000
469.7340087891,95.8543523153,-1612.9910481771,0.0000000000
469.7340087891,95.8543523153,-1617.4902343750,0.0000000000
470.7424825033,92.0906956991,-1615.2406412760,0.0000000000
470.7424825033,92.0906956991,-1619.7398681641,0.0000000000
470.4063212077,93.3452479045,-1617.4902343750,0.0000000000
468.3893839518,100.8725611369,-1626.4886474609,0.0000000000
467.3809204102,104.6362177531,-1628.7382405599,0.0000000000
467.3809204102,104.6362177531,-1624.2390543620,0.0000000000
467.7170715332,103.3816655477,-1626.4886474609,0.0000000000
465.7056986491,110.8882344564,-1629.3591308594,0.0000000000
466.3724466960,108.3998692830,-1621.9894612630,0.0000000000
466.1290283203,109.3083241781,-1630.9536946615,0.0000000000
466.7086079915,107.1453196208,-1624.2390543620,0.0000000000
465.8709920247,110.2713267008,-1622.1576334635,0.0000000000
465.7056986491,110.8882344564,-1624.6702473958,0.0000000000
465.8709920247,110.2713267008,-1626.7516682943,0.0000000000
466.7086079915,107.1453196208,-1628.7382405599,0.0000000000
466.3724466960,108.3998692830,-1626.4886474609,0.0000000000
468.3893839518,100.8725611369,-1608.4918212891,0.0000000000
467.3809204102,104.6362177531,-1610.7414550781,0.0000000000
467.3809204102,104.6362177531,-1606.2422281901,0.0000000000
467.7170715332,103.3816655477,-1608.4918212891,0.0000000000
466.3724466960,108.3998692830,-1612.9910481771,0.0000000000
466.6319885254,107.4312489827,-1604.5020345052,0.0000000000
465.8709920247,110.2713267008,-1612.9695638021,0.0000000000
465.7056986491,110.8882344564,-1610.6036783854,0.0000000000
466.7086079915,107.1453196208,-1606.2422281901,0.0000000000
465.7056986491,110.8882344564,-1605.9147949219,0.0000000000
465.8709920247,110.2713267008,-1608.3755289714,0.0000000000
466.7086079915,107.1453196208,-1610.7414550781,0.0000000000
466.3724466960,108.3998692830,-1608.4918212891,0.0000000000
466.7086079915,107.1453196208,-1615.2406412760,0.0000000000
465.8709920247,110.2713267008,-1617.5635986328,0.0000000000
465.7056986491,110.8882344564,-1615.2925211589,0.0000000000
465.7056986491,110.8882344564,-1619.9814046224,0.0000000000
466.7086079915,107.1453196208,-1619.7398681641,0.0000000000
466.3724466960,108.3998692830,-1617.4902343750,0.0000000000
467.7170715332,103.3816655477,-1612.9910481771,0.0000000000
468.7255452474,99.6180089315,-1610.7414550781,0.0000000000
468.7255452474,99.6180089315,-1615.2406412760,0.0000000000
468.3893839518,100.8725611369,-1612.9910481771,0.0000000000
467.7170715332,103.3816655477,-1621.9894612630,0.0000000000
468.7255452474,99.6180089315,-1619.7398681641,0.0000000000
468.7255452474,99.6180089315,-1624.2390543620,0.0000000000
468.3893839518,100.8725611369,-1621.9894612630,0.0000000000
468.3893839518,100.8725611369,-1617.4902343750,0.0000000000
467.3809204102,104.6362177531,-1619.7398681641,0.0000000000
467.3809204102,104.6362177531,-1615.2406412760,0.0000000000
467.7170715332,103.3816655477,-1617.4902343750,0.0000000000
472.5984903971,85.1639480591,-1604.1941324870,0.0000000000
475.1610107422,75.6005223592,-1603.3473714193,0.0000000000
474.8174743652,76.8826166789,-1604.4576822917,0.0000000000
474.1513264974,79.3687210083,-1604.4576822917,0.0000000000
475.1978352865,75.4630915324,-1606.2849934896,0.0000000000
473.7132161458,81.0037612915,-1603.3992513021,0.0000000000
476.1970520020,71.7339401245,-1608.5139567057,0.0000000000
477.1962788900,68.0047861735,-1606.2849934896,0.0000000000
477.1962788900,68.0047861735,-1610.7429199219,0.0000000000
476.8631998698,69.2478383382,-1608.5139567057,0.0000000000
478.1128133138,64.5842666626,-1612.0192464193,0.0000000000
477.8210856120,65.6730003357,-1614.7415364583,0.0000000000
477.8210856120,65.6730003357,-1605.7577718099,0.0000000000
478.1128133138,64.5842666626,-1607.4934488932,0.0000000000
477.8210856120,65.6730003357,-1610.2496337891,0.0000000000
477.3904520671,67.2801462809,-1603.2435709635,0.0000000000
477.9470418294,65.2029228210,-1603.8526204427,0.0000000000
475.8639831543,72.9769897461,-1606.2849934896,0.0000000000
476.9314168294,68.9932759603,-1604.4057617188,0.0000000000
476.2652689616,71.4793777466,-1604.4057617188,0.0000000000
475.9426574707,72.6833852132,-1603.2954508464,0.0000000000
473.2265421549,82.8200480143,-1630.8612060547,0.0000000000
475.1978352865,75.4630915324,-1628.5747884115,0.0000000000
474.2227986654,79.1019846598,-1630.4799804688,0.0000000000
475.3353881836,74.9497426351,-1631.6421712240,0.0000000000
474.8889465332,76.6158803304,-1630.4799804688,0.0000000000
473.8247273763,80.5875956217,-1631.6421712240,0.0000000000
476.1970520020,71.7339401245,-1626.3458251953,0.0000000000
477.1962788900,68.0047861735,-1624.1168212891,0.0000000000
477.1962788900,68.0047861735,-1628.5747884115,0.0000000000
476.8631998698,69.2478383382,-1626.3458251953,0.0000000000
478.1128133138,64.5842666626,-1621.0707600911,0.0000000000
477.8210856120,65.6730003357,-1623.7252197266,0.0000000000
478.1128133138,64.5842666626,-1630.1222737630,0.0000000000
478.1128133138,64.5842666626,-1625.5965169271,0.0000000000
477.8210856120,65.6730003357,-1628.2170817057,0.0000000000
477.0657450358,68.4919281006,-1630.4799804688,0.0000000000
475.8639831543,72.9769897461,-1628.5747884115,0.0000000000
476.5129597982,70.5549443563,-1630.8992106120,0.0000000000
475.9773457845,72.5539042155,-1630.4799804688,0.0000000000
477.6905517578,66.1601422628,-1631.6421712240,0.0000000000
476.8631998698,69.2478383382,-1621.8878173828,0.0000000000
478.1128133138,64.5842666626,-1616.5450439453,0.0000000000
477.8210856120,65.6730003357,-1619.2333984375,0.0000000000
475.8639831543,72.9769897461,-1624.1168212891,0.0000000000
475.8639831543,72.9769897461,-1619.6588541667,0.0000000000
476.1970520020,71.7339401245,-1621.8878173828,0.0000000000
476.8631998698,69.2478383382,-1612.9719238281,0.0000000000
475.8639831543,72.9769897461,-1615.2009277344,0.0000000000
475.8639831543,72.9769897461,-1610.7429199219,0.0000000000
476.1970520020,71.7339401245,-1612.9719238281,0.0000000000
476.1970520020,71.7339401245,-1617.4298909505,0.0000000000
477.1962788900,68.0047861735,-1615.2009277344,0.0000000000
477.1962788900,68.0047861735,-1619.6588541667,0.0000000000
476.8631998698,69.2478383382,-1617.4298909505,0.0000000000
474.8647562663,76.7061436971,-1626.3458251953,0.0000000000
473.8655395508,80.4353001912,-1628.5747884115,0.0000000000
473.8655395508,80.4353001912,-1624.1168212891,0.0000000000
474.1986083984,79.1922480265,-1626.3458251953,0.0000000000
472.4626057943,85.6710968018,-1629.0178629557,0.0000000000
473.2915445964,82.5774892171,-1628.9560139974,0.0000000000
472.3704528809,86.0150095622,-1625.7299397786,0.0000000000
472.8663126628,84.1644515991,-1621.8878173828,0.0000000000
472.3704528809,86.0150095622,-1621.3372395833,0.0000000000
472.2076721191,86.6225179036,-1622.9503580729,0.0000000000
472.2076721191,86.6225179036,-1618.6229654948,0.0000000000
472.2076721191,86.6225179036,-1627.2777506510,0.0000000000
473.1993916829,82.9214019775,-1624.1168212891,0.0000000000
472.9584655762,83.8205388387,-1628.2130533854,0.0000000000
472.8663126628,84.1644515991,-1626.3458251953,0.0000000000
474.8647562663,76.7061436971,-1608.5139567057,0.0000000000
473.8655395508,80.4353001912,-1610.7429199219,0.0000000000
473.8655395508,80.4353001912,-1606.2849934896,0.0000000000
474.1986083984,79.1922480265,-1608.5139567057,0.0000000000
472.8663126628,84.1644515991,-1612.9719238281,0.0000000000
472.3704528809,86.0150095622,-1612.5518798828,0.0000000000
472.2076721191,86.6225179036,-1614.2955729167,0.0000000000
472.2076721191,86.6225179036,-1609.9681396484,0.0000000000
473.0943501790,83.3133900960,-1604.4836018880,0.0000000000
