# X,Y,Z,HeatFlux
620.8663533529,176.2623850505,-1635.9168294271,0.0000000000
619.8670654297,179.2061716715,-1635.9168294271,0.0000000000
621.1573689779,178.0026753743,-1635.5879313151,0.0000000000
618.9363403320,174.1364084880,-1636.9059244792,0.0000000000
616.1223347982,174.6520182292,-1637.8902994792,0.0000000000
616.9954427083,179.8728739421,-1636.9035237630,0.0000000000
620.6969604492,173.7038828532,-1636.3039957682,0.0000000000
617.3550008138,173.5996195475,-1637.5637613932,0.0000000000
615.1230672201,177.5957997640,-1637.8902994792,0.0000000000
614.1237996419,180.5395863851,-1637.8902994792,0.0000000000
615.4141031901,179.3360850016,-1637.5613606771,0.0000000000
616.4133707682,176.3923034668,-1637.5613606771,0.0000000000
618.2857462565,178.6693776449,-1636.5746256510,0.0000000000
619.2850138346,175.7255961100,-1636.5746256510,0.0000000000
617.9947102865,176.9290924072,-1636.9035237630,0.0000000000
618.7415974935,190.3145955404,-1634.9301350911,0.0000000000
616.8692220052,188.0375162760,-1635.9168294271,0.0000000000
615.8699544271,190.9813028971,-1635.9168294271,0.0000000000
617.1602579753,189.7778065999,-1635.5879313151,0.0000000000
614.9968465169,185.7604420980,-1636.9035237630,0.0000000000
613.1244913737,183.4833679199,-1637.8902994792,0.0000000000
612.1252034505,186.4271494548,-1637.8902994792,0.0000000000
613.4155069987,185.2236531576,-1637.5613606771,0.0000000000
612.9983113607,191.6480102539,-1636.9035237630,0.0000000000
611.1259358724,189.3709360758,-1637.8902994792,0.0000000000
610.1266682943,192.3147176107,-1637.8902994792,0.0000000000
611.4169718424,191.1112213135,-1637.5613606771,0.0000000000
612.4162394206,188.1674397786,-1637.5613606771,0.0000000000
614.2886149089,190.4445139567,-1636.5746256510,0.0000000000
615.2878824870,187.5007273356,-1636.5746256510,0.0000000000
613.9975789388,188.7042287191,-1636.9035237630,0.0000000000
614.4148152669,182.2798716227,-1637.5613606771,0.0000000000
616.2871500651,184.5569458008,-1636.5746256510,0.0000000000
617.2864583333,181.6131642660,-1636.5746256510,0.0000000000
615.9961344401,182.8166605632,-1636.9035237630,0.0000000000
618.1595255534,186.8340199788,-1635.5879313151,0.0000000000
620.0319010417,189.1110992432,-1634.6012369792,0.0000000000
621.0311686198,186.1673177083,-1634.6012369792,0.0000000000
619.7408650716,187.3708140055,-1634.9301350911,0.0000000000
620.1580810547,180.9464569092,-1635.5879313151,0.0000000000
622.0304361979,183.2235310872,-1634.6012369792,0.0000000000
623.0297037760,180.2797495524,-1634.6012369792,0.0000000000
621.7394002279,181.4832458496,-1634.9301350911,0.0000000000
620.7401326497,184.4270273844,-1634.9301350911,0.0000000000
618.8677775065,182.1499532064,-1635.9168294271,0.0000000000
617.8684895833,185.0937347412,-1635.9168294271,0.0000000000
619.1587931315,183.8902384440,-1635.5879313151,0.0000000000
607.0419718424,169.7076619466,-1641.9033203125,0.0000000000
609.6406860352,171.1939595540,-1640.7458089193,0.0000000000
606.6343587240,171.4312795003,-1641.8371175130,0.0000000000
611.5936279297,171.0397338867,-1640.0368652344,0.0000000000
603.7627156576,172.0979868571,-1642.8238932292,0.0000000000
603.1144409180,169.1346130371,-1643.4409179688,0.0000000000
600.4626464844,173.2861989339,-1643.9043782552,0.0000000000
602.1813761393,171.5611928304,-1643.4817301432,0.0000000000
601.5932617188,169.7695668538,-1643.9279378255,0.0000000000
600.7957356771,172.3049367269,-1643.9043782552,0.0000000000
600.2076212565,170.5133107503,-1644.3505859375,0.0000000000
604.6597696940,170.7040049235,-1642.6657714844,0.0000000000
608.0593465169,170.6571706136,-1641.4036051432,0.0000000000
605.6169840495,170.4817708333,-1642.3368326823,0.0000000000
607.2550252279,192.9814249674,-1638.8770345052,0.0000000000
604.3833821615,193.6481272380,-1639.8637288411,0.0000000000
605.5171508789,190.4436289469,-1639.8465576172,0.0000000000
605.1840616862,191.4248860677,-1639.8465576172,0.0000000000
605.6736857096,192.4446309408,-1639.5348307292,0.0000000000
601.6379597982,186.1501922607,-1641.8371175130,0.0000000000
601.4226074219,188.5255686442,-1641.6166992188,0.0000000000
603.8614501953,188.0183207194,-1640.7712402344,0.0000000000
604.2869669596,189.4978892008,-1640.4251708984,0.0000000000
602.2801310221,187.4815266927,-1641.4290364583,0.0000000000
600.1142578125,189.1567535400,-1642.0247802734,0.0000000000
601.2455240885,191.6448415120,-1641.2878011068,0.0000000000
601.5117390951,194.3148345947,-1640.8504231771,0.0000000000
599.6393839518,192.0377604167,-1641.8371175130,0.0000000000
598.6400960286,194.9815419515,-1641.8371175130,0.0000000000
599.9303995768,193.7780456543,-1641.5082194010,0.0000000000
600.4052734375,190.8970438639,-1641.6958821615,0.0000000000
603.0181884766,193.1001078288,-1640.4423421224,0.0000000000
602.0609741211,193.3223470052,-1640.7712402344,0.0000000000
603.4857788086,191.8581288656,-1640.4251708984,0.0000000000
599.7655843099,183.8731180827,-1642.8238932292,0.0000000000
597.5087890625,182.2740987142,-1643.8681640625,0.0000000000
596.8939412435,184.5398203532,-1643.8106282552,0.0000000000
598.1842447917,183.3363240560,-1643.4817301432,0.0000000000
595.6763305664,184.7205047607,-1644.2419026693,0.0000000000
596.2184855143,183.4775950114,-1644.1970621745,0.0000000000
597.8418986003,181.2928415934,-1643.8681640625,0.0000000000
597.3153889974,179.6630452474,-1644.2709147135,0.0000000000
595.7684529622,195.6482493083,-1642.8238932292,0.0000000000
593.8961181641,193.3711751302,-1643.8106282552,0.0000000000
592.8968302409,196.3149566650,-1643.8106282552,0.0000000000
594.1871337891,195.1114603678,-1643.4817301432,0.0000000000
592.0549926758,195.9575907389,-1644.1698811849,0.0000000000
592.6787109375,193.8375142415,-1644.2056477865,0.0000000000
593.2295328776,192.4545949300,-1644.1752929688,0.0000000000
594.8529256185,190.2698313395,-1643.8463948568,0.0000000000
594.3528238932,188.7911936442,-1644.2201334635,0.0000000000
596.0186971029,186.7639923096,-1643.8554687500,0.0000000000
595.1864217122,192.1676737467,-1643.4817301432,0.0000000000
597.0587565104,194.4447530111,-1642.4949544271,0.0000000000
598.0580647786,191.5009663900,-1642.4949544271,0.0000000000
596.7677408854,192.7044626872,-1642.8238932292,0.0000000000
597.1849772135,186.2801106771,-1643.4817301432,0.0000000000
599.0573527018,188.5571848551,-1642.4949544271,0.0000000000
600.0566202799,185.6134033203,-1642.4949544271,0.0000000000
598.7663167318,186.8168996175,-1642.8238932292,0.0000000000
597.7670491536,189.7606811523,-1642.8238932292,0.0000000000
595.6856079102,187.7452545166,-1643.8554687500,0.0000000000
594.5198364258,191.2510935465,-1643.8463948568,0.0000000000
596.1857096354,189.2238922119,-1643.4817301432,0.0000000000
598.6990966797,176.0411987305,-1644.2133789062,0.0000000000
598.0329182943,178.0037231445,-1644.2133789062,0.0000000000
598.9368489583,174.6001841227,-1644.3071289062,0.0000000000
599.1835327148,180.3925425212,-1643.4817301432,0.0000000000
601.0558878581,182.6696217855,-1642.4949544271,0.0000000000
602.0551554362,179.7258351644,-1642.4949544271,0.0000000000
600.7648518880,180.9293314616,-1642.8238932292,0.0000000000
601.1821085612,174.5049794515,-1643.4817301432,0.0000000000
603.0544637044,176.7820536296,-1642.4949544271,0.0000000000
604.0537516276,173.8382720947,-1642.4949544271,0.0000000000
602.7634480794,175.0417683919,-1642.8238932292,0.0000000000
601.7641398112,177.9855499268,-1642.8238932292,0.0000000000
599.8918050130,175.7084757487,-1643.8106282552,0.0000000000
598.8925170898,178.6522572835,-1643.8106282552,0.0000000000
600.1828206380,177.4487609863,-1643.4817301432,0.0000000000
602.9282633464,184.9466959635,-1641.5082194010,0.0000000000
604.8006184896,187.2237752279,-1640.5215250651,0.0000000000
605.7999064128,184.2799886068,-1640.5215250651,0.0000000000
604.5096028646,185.4834849040,-1640.8504231771,0.0000000000
606.6729532878,189.5008494059,-1639.5348307292,0.0000000000
608.5453287760,191.7779286702,-1638.5481363932,0.0000000000
609.5445963542,188.8341420492,-1638.5481363932,0.0000000000
608.2542928060,190.0376383464,-1638.8770345052,0.0000000000
608.6715494792,183.6132863363,-1639.5348307292,0.0000000000
610.5438842773,185.8903605143,-1638.5481363932,0.0000000000
611.5431722005,182.9465789795,-1638.5481363932,0.0000000000
610.2528686523,184.1500752767,-1638.8770345052,0.0000000000
609.2535807292,187.0938568115,-1638.8770345052,0.0000000000
607.3812459310,184.8167826335,-1639.8637288411,0.0000000000
606.3819376628,187.7605641683,-1639.8637288411,0.0000000000
607.6722615560,186.5570678711,-1639.5348307292,0.0000000000
606.9253946940,173.1715647380,-1641.5082194010,0.0000000000
608.7977294922,175.4486440023,-1640.5215250651,0.0000000000
609.7970174154,172.5048573812,-1640.5215250651,0.0000000000
608.5067138672,173.7083536784,-1640.8504231771,0.0000000000
610.6700846354,177.7257181803,-1639.5348307292,0.0000000000
612.5424601237,180.0027974447,-1638.5481363932,0.0000000000
613.5417277018,177.0590108236,-1638.5481363932,0.0000000000
612.2514241536,178.2625071208,-1638.8770345052,0.0000000000
614.5409952799,174.1152242025,-1638.5481363932,0.0000000000
613.2506917318,175.3187204997,-1638.8770345052,0.0000000000
612.7071736654,172.1283925374,-1639.4836832682,0.0000000000
616.1452840169,172.3718109131,-1638.1704508464,0.0000000000
614.2884928385,172.6651814779,-1638.8258870443,0.0000000000
611.3783365885,173.0416463216,-1639.8637288411,0.0000000000
610.3790486654,175.9854329427,-1639.8637288411,0.0000000000
611.6693522135,174.7819315592,-1639.5348307292,0.0000000000
611.2521565755,181.2062937419,-1638.8770345052,0.0000000000
609.3797810872,178.9292144775,-1639.8637288411,0.0000000000
608.3805135091,181.8729960124,-1639.8637288411,0.0000000000
609.6708170573,180.6694997152,-1639.5348307292,0.0000000000
607.5074259440,176.6521402995,-1640.8504231771,0.0000000000
605.6350911458,174.3750610352,-1641.8371175130,0.0000000000
604.6357828776,177.3188425700,-1641.8371175130,0.0000000000
605.9261067708,176.1153462728,-1641.5082194010,0.0000000000
605.5088704427,182.5397033691,-1640.8504231771,0.0000000000
603.6364949544,180.2626291911,-1641.8371175130,0.0000000000
602.6372273763,183.2064107259,-1641.8371175130,0.0000000000
603.9275309245,182.0029144287,-1641.5082194010,0.0000000000
604.9267985026,179.0591328939,-1641.5082194010,0.0000000000
606.7991739909,181.3362070719,-1640.5215250651,0.0000000000
607.7984415690,178.3924255371,-1640.5215250651,0.0000000000
606.5081380208,179.5959218343,-1640.8504231771,0.0000000000
622.0028483073,175.0708363851,-1635.6437988281,0.0000000000
624.0290120443,177.3359680176,-1634.6012369792,0.0000000000
625.2486368815,175.0359598796,-1634.4375406901,0.0000000000
623.5841878255,175.6076304118,-1634.9860026042,0.0000000000
625.9013468424,179.6130421956,-1633.6145426432,0.0000000000
627.7737223307,181.8901214600,-1632.6277669271,0.0000000000
628.7729899089,178.9463399251,-1632.6277669271,0.0000000000
627.4826863607,180.1498362223,-1632.9567057292,0.0000000000
629.6460978190,184.1671956380,-1631.6410319010,0.0000000000
631.5184326172,186.4442698161,-1630.6543375651,0.0000000000
632.5177205404,183.5004882812,-1630.6543375651,0.0000000000
631.2274169922,184.7039845785,-1630.9832356771,0.0000000000
631.6446329753,178.2796274821,-1631.6410319010,0.0000000000
633.5170084635,180.5567067464,-1630.6543375651,0.0000000000
633.2259724935,178.8164164225,-1630.9832356771,0.0000000000
632.2267049154,181.7602030436,-1630.9832356771,0.0000000000
630.3543294271,179.4831288656,-1631.9699300130,0.0000000000
629.3550618490,182.4269104004,-1631.9699300130,0.0000000000
630.6453653971,181.2234141032,-1631.6410319010,0.0000000000
633.7278442383,176.9410858154,-1631.0334879557,0.0000000000
634.6980997721,177.9664560954,-1630.5417480469,0.0000000000
631.6315917969,177.0320231120,-1631.8038736979,0.0000000000
628.4819539388,177.2060496012,-1632.9567057292,0.0000000000
625.6103312174,177.8727569580,-1633.9434407552,0.0000000000
627.6078694661,176.3198242188,-1633.3949788411,0.0000000000
626.6506754557,176.5420633952,-1633.7238769531,0.0000000000
630.0502522786,176.4952341715,-1632.4617106120,0.0000000000
629.1761678060,175.6090087891,-1632.8999837240,0.0000000000
627.3461507161,250.6878356934,-1624.0762125651,0.0000000000
628.3098551432,252.2434895833,-1623.5197753906,0.0000000000
629.8911946615,252.7802785238,-1622.8619384766,0.0000000000
627.2291056315,252.4514821370,-1623.8965657552,0.0000000000
625.4737955729,248.4107615153,-1625.0629475911,0.0000000000
623.6014607747,246.1336822510,-1626.0496419271,0.0000000000
623.8924763997,247.8739674886,-1625.7207438151,0.0000000000
619.3423258464,248.8011067708,-1627.3005371094,0.0000000000
622.6396280924,249.0113677979,-1626.0440266927,0.0000000000
626.2654012044,250.8958282471,-1624.4530029297,0.0000000000
621.7290852865,243.8566080729,-1627.0363362630,0.0000000000
623.7643229167,250.5151774089,-1625.4340820312,0.0000000000
625.6412760417,250.1368052165,-1624.7819010417,0.0000000000
619.8567097982,241.5795288086,-1628.0230305990,0.0000000000
618.8574422201,244.5233103434,-1628.0230305990,0.0000000000
620.1477457682,243.3198140462,-1627.6941324870,0.0000000000
617.9843750000,239.3024546305,-1629.0098063151,0.0000000000
616.1120198568,237.0253753662,-1629.9965413411,0.0000000000
615.1127522786,239.9691569010,-1629.9965413411,0.0000000000
616.4030558268,238.7656606038,-1629.6676432292,0.0000000000
615.9857991536,245.1900177002,-1629.0098063151,0.0000000000
614.1134440104,242.9129435221,-1629.9965413411,0.0000000000
614.4044596354,244.6532287598,-1629.6676432292,0.0000000000
611.8922932943,245.1501413981,-1630.5417480469,0.0000000000
613.4736124674,245.6869303385,-1629.8839518229,0.0000000000
615.4037679036,241.7094472249,-1629.6676432292,0.0000000000
617.2761027018,243.9865214030,-1628.6808675130,0.0000000000
618.2753906250,241.0427398682,-1628.6808675130,0.0000000000
616.9850870768,242.2462361654,-1629.0098063151,0.0000000000
616.4752807617,246.8123575846,-1628.6217854818,0.0000000000
619.1484781901,246.2636006673,-1627.6941324870,0.0000000000
621.0583089193,248.4745788574,-1626.7018229167,0.0000000000
622.0201212565,245.5968933105,-1626.7074381510,0.0000000000
620.7298177083,246.8003896077,-1627.0363362630,0.0000000000
614.9203084310,247.0870361328,-1629.1670328776,0.0000000000
618.0566202799,247.3491516113,-1627.9639485677,0.0000000000
614.2396443685,234.7483011882,-1630.9832356771,0.0000000000
612.3672892253,232.4712219238,-1631.9699300130,0.0000000000
611.3680013021,235.4150034587,-1631.9699300130,0.0000000000
612.6583048503,234.2115071615,-1631.6410319010,0.0000000000
610.4949544271,230.1941477458,-1632.9567057292,0.0000000000
608.6225789388,227.9170684814,-1633.9434407552,0.0000000000
607.6233113607,230.8608500163,-1633.9434407552,0.0000000000
608.9136149089,229.6573537191,-1633.6145426432,0.0000000000
608.4963582357,236.0817108154,-1632.9567057292,0.0000000000
606.6240234375,233.8046366374,-1633.9434407552,0.0000000000
605.6247355143,236.7484181722,-1633.9434407552,0.0000000000
606.9150390625,235.5449218750,-1633.6145426432,0.0000000000
607.9143269857,232.6011403402,-1633.6145426432,0.0000000000
609.7866617839,234.8782145182,-1632.6277669271,0.0000000000
610.7859700521,231.9344329834,-1632.6277669271,0.0000000000
609.4956461589,233.1379292806,-1632.9567057292,0.0000000000
606.7502034505,225.6399943034,-1634.9301350911,0.0000000000
604.8778686523,223.3629150391,-1635.9168294271,0.0000000000
603.8785807292,226.3066965739,-1635.9168294271,0.0000000000
605.1688842773,225.1032002767,-1635.5879313151,0.0000000000
603.0055135091,221.0858408610,-1636.9035237630,0.0000000000
601.1331380208,218.8087666829,-1637.8902994792,0.0000000000
600.1338704427,221.7525482178,-1637.8902994792,0.0000000000
601.4241739909,220.5490519206,-1637.5613606771,0.0000000000
601.0069376628,226.9734090169,-1636.9035237630,0.0000000000
599.1346028646,224.6963297526,-1637.8902994792,0.0000000000
598.1352945964,227.6401163737,-1637.8902994792,0.0000000000
599.4256184896,226.4366200765,-1637.5613606771,0.0000000000
600.4249064128,223.4928334554,-1637.5613606771,0.0000000000
602.2972615560,225.7699076335,-1636.5746256510,0.0000000000
603.2965494792,222.8261260986,-1636.5746256510,0.0000000000
602.0062459310,224.0296223958,-1636.9035237630,0.0000000000
602.7530924479,237.4151255290,-1634.9301350911,0.0000000000
600.8807576497,235.1380513509,-1635.9168294271,0.0000000000
599.8814697266,238.0818328857,-1635.9168294271,0.0000000000
601.1717732747,236.8783365885,-1635.5879313151,0.0000000000
599.0083821615,232.8609720866,-1636.9035237630,0.0000000000
597.1360066732,230.5838979085,-1637.8902994792,0.0000000000
596.1367390951,233.5276794434,-1637.8902994792,0.0000000000
597.4270426432,232.3241831462,-1637.5613606771,0.0000000000
595.1374715169,236.4714609782,-1637.8902994792,0.0000000000
596.4277750651,235.2679646810,-1637.5613606771,0.0000000000
597.0560913086,238.5935770671,-1636.9059244792,0.0000000000
593.7675781250,238.2944488525,-1638.1704508464,0.0000000000
595.4747517904,238.0567881266,-1637.5637613932,0.0000000000
598.3001505534,237.5450439453,-1636.5746256510,0.0000000000
599.2994181315,234.6012624105,-1636.5746256510,0.0000000000
598.0091145833,235.8047587077,-1636.9035237630,0.0000000000
598.4263102214,229.3804016113,-1637.5613606771,0.0000000000
600.2986857096,231.6574757894,-1636.5746256510,0.0000000000
601.2979532878,228.7136942546,-1636.5746256510,0.0000000000
600.0076497396,229.9171905518,-1636.9035237630,0.0000000000
602.1710611979,233.9345550537,-1635.5879313151,0.0000000000
604.0434163411,236.2116292318,-1634.6012369792,0.0000000000
605.0427042643,233.2678476969,-1634.6012369792,0.0000000000
603.7524007161,234.4713439941,-1634.9301350911,0.0000000000
604.1695963542,228.0469868978,-1635.5879313151,0.0000000000
606.0419718424,230.3240610758,-1634.6012369792,0.0000000000
607.0412394206,227.3802795410,-1634.6012369792,0.0000000000
605.7509358724,228.5837758382,-1634.9301350911,0.0000000000
604.7516682943,231.5275624593,-1634.9301350911,0.0000000000
602.8792928060,229.2504831950,-1635.9168294271,0.0000000000
601.8800252279,232.1942698161,-1635.9168294271,0.0000000000
603.1703287760,230.9907735189,-1635.5879313151,0.0000000000
599.2607828776,216.5316874186,-1638.8770345052,0.0000000000
597.3884480794,214.2546132406,-1639.8637288411,0.0000000000
597.6794637044,215.9948984782,-1639.5348307292,0.0000000000
594.7854207357,217.4885203044,-1640.4251708984,0.0000000000
596.6702270508,216.5058492025,-1639.8465576172,0.0000000000
596.3371175130,217.4871063232,-1639.8465576172,0.0000000000
595.5160725911,211.9775339762,-1640.8504231771,0.0000000000
593.6436971029,209.7004597982,-1641.8371175130,0.0000000000
592.6444295247,212.6442413330,-1641.8371175130,0.0000000000
593.9347330729,211.4407450358,-1641.5082194010,0.0000000000
590.6458943685,218.5318094889,-1641.8371175130,0.0000000000
591.9658203125,217.8665161133,-1641.4290364583,0.0000000000
593.5471394857,218.4033050537,-1640.7712402344,0.0000000000
591.2673136393,215.2189687093,-1642.0247802734,0.0000000000
592.5576171875,214.0154724121,-1641.6958821615,0.0000000000
591.9210611979,216.5161997477,-1641.6166992188,0.0000000000
595.5866292318,215.1282806396,-1640.4251708984,0.0000000000
593.6794637044,213.9337209066,-1641.2878011068,0.0000000000
595.9717407227,213.8583068848,-1640.4423421224,0.0000000000
595.3476155599,213.0992787679,-1640.7712402344,0.0000000000
591.7713623047,207.4233805339,-1642.8238932292,0.0000000000
589.6376953125,205.6763712565,-1643.8409830729,0.0000000000
588.8997395833,208.0900878906,-1643.8106282552,0.0000000000
590.1900431315,206.8865915934,-1643.4817301432,0.0000000000
588.2177734375,206.9790140788,-1644.2056477865,0.0000000000
587.8129069010,208.4114685059,-1644.1752929688,0.0000000000
589.9707845052,204.6951090495,-1643.8409830729,0.0000000000
589.6111450195,202.9315338135,-1644.1984049479,0.0000000000
587.7742513021,219.1985117594,-1642.8238932292,0.0000000000
585.9018758138,216.9214375814,-1643.8106282552,0.0000000000
584.9026082357,219.8652242025,-1643.8106282552,0.0000000000
586.1929117839,218.6617228190,-1643.4817301432,0.0000000000
584.7193603516,217.3529663086,-1644.1970621745,0.0000000000
584.0531819661,219.3154907227,-1644.1970621745,0.0000000000
585.0458780924,216.0368550618,-1644.2419026693,0.0000000000
586.8945719401,213.6428070068,-1643.8554687500,0.0000000000
586.4739379883,212.0016632080,-1644.2201334635,0.0000000000
588.1039225260,210.1517537435,-1643.8463948568,0.0000000000
587.1921793620,215.7179412842,-1643.4817301432,0.0000000000
589.0645548503,217.9950154622,-1642.4949544271,0.0000000000
590.0638224284,215.0512339274,-1642.4949544271,0.0000000000
588.7735188802,216.2547302246,-1642.8238932292,0.0000000000
589.1907552083,209.8303731283,-1643.4817301432,0.0000000000
591.0630900065,212.1074523926,-1642.4949544271,0.0000000000
592.0623779297,209.1636708577,-1642.4949544271,0.0000000000
590.7720743815,210.3671671549,-1642.8238932292,0.0000000000
589.7727864583,213.3109486898,-1642.8238932292,0.0000000000
587.7708129883,211.1330159505,-1643.8463948568,0.0000000000
586.5614827474,214.6240692139,-1643.8554687500,0.0000000000
588.1914469401,212.7741597493,-1643.4817301432,0.0000000000
585.6494954427,233.2507222493,-1641.8371175130,0.0000000000
586.3087768555,234.7323455811,-1641.4036051432,0.0000000000
587.8900960286,235.2691345215,-1640.7458089193,0.0000000000
584.9236043294,234.8663075765,-1641.9033203125,0.0000000000
583.7771199544,230.9736480713,-1642.8238932292,0.0000000000
581.9047444661,228.6965738932,-1643.8106282552,0.0000000000
582.1957804362,230.4368591309,-1643.4817301432,0.0000000000
581.4717407227,226.0507202148,-1644.3071289062,0.0000000000
579.9919840495,230.0666453044,-1644.3505859375,0.0000000000
580.9251098633,228.2442525228,-1644.2332763672,0.0000000000
581.4588216146,232.9299977620,-1643.4409179688,0.0000000000
584.2643229167,233.3846842448,-1642.3368326823,0.0000000000
580.6385294596,231.5002237956,-1643.9279378255,0.0000000000
583.6401977539,232.6256561279,-1642.6657714844,0.0000000000
582.1603597005,224.7627512614,-1644.2133789062,0.0000000000
582.8265584310,222.8002319336,-1644.2133789062,0.0000000000
583.2674357096,221.0470021566,-1644.2709147135,0.0000000000
583.1950480143,227.4930775960,-1643.4817301432,0.0000000000
585.0674235026,229.7701517741,-1642.4949544271,0.0000000000
586.0666910807,226.8263651530,-1642.4949544271,0.0000000000
584.7763875326,228.0298665365,-1642.8238932292,0.0000000000
585.1936442057,221.6055094401,-1643.4817301432,0.0000000000
587.0659790039,223.8825836182,-1642.4949544271,0.0000000000
588.0652669271,220.9388020833,-1642.4949544271,0.0000000000
586.7749633789,222.1422983805,-1642.8238932292,0.0000000000
585.7756754557,225.0860799154,-1642.8238932292,0.0000000000
583.9033406576,222.8090057373,-1643.8106282552,0.0000000000
582.9040323893,225.7527872721,-1643.8106282552,0.0000000000
584.1943562826,224.5492909749,-1643.4817301432,0.0000000000
586.9397989909,232.0472259521,-1641.5082194010,0.0000000000
588.8121337891,234.3243001302,-1640.5215250651,0.0000000000
589.8114217122,231.3805185954,-1640.5215250651,0.0000000000
588.5211181641,232.5840148926,-1640.8504231771,0.0000000000
590.8917439779,236.3945719401,-1639.4836832682,0.0000000000
593.5561319987,235.9346720378,-1638.5481363932,0.0000000000
592.6830647786,230.7138112386,-1639.5348307292,0.0000000000
589.3455810547,236.5803782145,-1640.0368652344,0.0000000000
592.4730834961,236.9313608805,-1638.8258870443,0.0000000000
594.5553995768,232.9908905029,-1638.5481363932,0.0000000000
595.5546875000,230.0471089681,-1638.5481363932,0.0000000000
594.2643839518,231.2506052653,-1638.8770345052,0.0000000000
593.2650960286,234.1943868001,-1638.8770345052,0.0000000000
591.3927408854,231.9173075358,-1639.8637288411,0.0000000000
590.3934529622,234.8610941569,-1639.8637288411,0.0000000000
591.6837565104,233.6575978597,-1639.5348307292,0.0000000000
590.9369099935,220.2720947266,-1641.5082194010,0.0000000000
592.8092447917,222.5491689046,-1640.5215250651,0.0000000000
593.8085327148,219.6053873698,-1640.5215250651,0.0000000000
592.5182291667,220.8088836670,-1640.8504231771,0.0000000000
594.6816202799,224.8262481689,-1639.5348307292,0.0000000000
596.5539754232,227.1033223470,-1638.5481363932,0.0000000000
597.5532633464,224.1595408122,-1638.5481363932,0.0000000000
596.2629597982,225.3630371094,-1638.8770345052,0.0000000000
596.6801554362,218.9386800130,-1639.5348307292,0.0000000000
598.5525309245,221.2157592773,-1638.5481363932,0.0000000000
599.5517985026,218.2719777425,-1638.5481363932,0.0000000000
598.2614949544,219.4754740397,-1638.8770345052,0.0000000000
597.2622273763,222.4192555745,-1638.8770345052,0.0000000000
595.3898518880,220.1421763102,-1639.8637288411,0.0000000000
594.3905843099,223.0859629313,-1639.8637288411,0.0000000000
595.6808878581,221.8824666341,-1639.5348307292,0.0000000000
595.2636718750,228.3068186442,-1638.8770345052,0.0000000000
593.3913167318,226.0297444661,-1639.8637288411,0.0000000000
592.3920491536,228.9735260010,-1639.8637288411,0.0000000000
593.6823527018,227.7700297038,-1639.5348307292,0.0000000000
591.5189412435,223.7526652018,-1640.8504231771,0.0000000000
589.6465861003,221.4755910238,-1641.8371175130,0.0000000000
588.6472981771,224.4193725586,-1641.8371175130,0.0000000000
589.9376017253,223.2158762614,-1641.5082194010,0.0000000000
589.5204060872,229.6402333577,-1640.8504231771,0.0000000000
587.6480305990,227.3631540934,-1641.8371175130,0.0000000000
586.6487630208,230.3069407145,-1641.8371175130,0.0000000000
587.9390665690,229.1034444173,-1641.5082194010,0.0000000000
588.9383341471,226.1596577962,-1641.5082194010,0.0000000000
590.8107096354,228.4367370605,-1640.5215250651,0.0000000000
591.8099772135,225.4929555257,-1640.5215250651,0.0000000000
590.5196736654,226.6964518229,-1640.8504231771,0.0000000000
600.0577392578,239.7190043132,-1635.6437988281,0.0000000000
603.0441080729,239.1554158529,-1634.6012369792,0.0000000000
602.6115519206,241.7225901286,-1634.4375406901,0.0000000000
598.1895751953,240.0085144043,-1636.3039957682,0.0000000000
605.9157511393,238.4887034098,-1633.6145426432,0.0000000000
607.7881266276,240.7657826742,-1632.6277669271,0.0000000000
608.7873942057,237.8219960531,-1632.6277669271,0.0000000000
607.4970906576,239.0254923503,-1632.9567057292,0.0000000000
609.6605021159,243.0428568522,-1631.6410319010,0.0000000000
610.4983317057,245.3729654948,-1631.0334879557,0.0000000000
612.5321248372,242.3761494954,-1630.6543375651,0.0000000000
611.2418212891,243.5796457926,-1630.9832356771,0.0000000000
611.6590372721,237.1552937826,-1631.6410319010,0.0000000000
613.5314127604,239.4323679606,-1630.6543375651,0.0000000000
614.5306803385,236.4885864258,-1630.6543375651,0.0000000000
613.2403767904,237.6920827230,-1630.9832356771,0.0000000000
612.2411092122,240.6358642578,-1630.9832356771,0.0000000000
610.3687337240,238.3587900798,-1631.9699300130,0.0000000000
609.3694661458,241.3025716146,-1631.9699300130,0.0000000000
610.6597696940,240.0990753174,-1631.6410319010,0.0000000000
607.3093058268,243.4879201253,-1632.4617106120,0.0000000000
608.8906453451,244.0247090658,-1631.8038736979,0.0000000000
606.4978230794,241.9692789714,-1632.9567057292,0.0000000000
604.6254475911,239.6922047933,-1633.9434407552,0.0000000000
605.2648518880,242.1402537028,-1633.3949788411,0.0000000000
601.6390584310,240.2557983398,-1634.9860026042,0.0000000000
604.6407267253,241.3812306722,-1633.7238769531,0.0000000000
606.0763346354,243.6588948568,-1632.8999837240,0.0000000000
590.8717244466,199.4576822917,-1644.1680501302,0.0000000000
591.1893107096,203.9428100586,-1643.4817301432,0.0000000000
591.3201904297,197.8968200684,-1644.1984049479,0.0000000000
590.2055460612,201.4202067057,-1644.1680501302,0.0000000000
593.0616658529,206.2198842367,-1642.4949544271,0.0000000000
594.0609537760,203.2761027018,-1642.4949544271,0.0000000000
592.7706502279,204.4795989990,-1642.8238932292,0.0000000000
593.1878458659,198.0552419027,-1643.4817301432,0.0000000000
595.0602213542,200.3323211670,-1642.4949544271,0.0000000000
