# X,Y,Z,HeatFlux
825.0764770508,190.5784759521,-1548.7707519531,0.0000000000
826.2427978516,187.0461222331,-1548.5915934245,0.0000000000
826.4238281250,188.9436543783,-1548.3758544922,0.0000000000
820.4626871745,200.9923451742,-1549.7529703776,0.0000000000
824.2392781576,199.9260609945,-1548.3758544922,0.0000000000
821.5680541992,203.7280883789,-1549.1156819661,0.0000000000
821.3245646159,201.7980600993,-1549.3580729167,0.0000000000
826.4977213542,197.3842417399,-1547.6986490885,0.0000000000
826.0122680664,199.8247731527,-1547.6986490885,0.0000000000
826.3904012044,201.5972646077,-1547.4163411458,0.0000000000
825.2365722656,203.7245330811,-1547.6986490885,0.0000000000
824.3279012044,206.3080698649,-1547.8511555990,0.0000000000
825.5671590169,205.7359822591,-1547.4163411458,0.0000000000
822.8919474284,201.5608825684,-1548.7707519531,0.0000000000
823.9973144531,204.2966206868,-1548.1334635417,0.0000000000
823.1354370117,203.4909108480,-1548.5283610026,0.0000000000
827.4563598633,196.2382812500,-1547.4163411458,0.0000000000
823.6201171875,197.9000803630,-1548.7707519531,0.0000000000
824.3483072917,194.2392832438,-1548.7707519531,0.0000000000
824.9674682617,196.2652638753,-1548.3758544922,0.0000000000
820.3062947591,199.1437377930,-1549.9554443359,0.0000000000
817.7206420898,196.7265981038,-1551.1401367188,0.0000000000
818.8082275391,201.1481018066,-1550.3801676432,0.0000000000
818.6518351237,199.2994944255,-1550.5826416016,0.0000000000
817.7899373372,198.4937795003,-1550.9775390625,0.0000000000
821.7626342773,191.8221384684,-1549.9554443359,0.0000000000
818.4488118490,193.0657958984,-1551.1401367188,0.0000000000
819.1770019531,189.4049936930,-1551.1401367188,0.0000000000
819.7961425781,191.4309743245,-1550.7452392578,0.0000000000
819.0679728190,195.0917765299,-1550.7452392578,0.0000000000
822.3817952474,193.8481190999,-1549.5605468750,0.0000000000
821.6536254883,197.5089162191,-1549.5605468750,0.0000000000
821.0344645182,195.4829355876,-1549.9554443359,0.0000000000
836.8040161133,158.5799865723,-1553.8470865885,0.0000000000
834.8528035482,156.1520741781,-1554.2917073568,0.0000000000
835.9503377279,157.6243031820,-1553.7545572917,0.0000000000
833.2396647135,154.8581085205,-1552.7377522786,0.0000000000
832.8796183268,155.4995269775,-1549.8849283854,0.0000000000
831.5231119792,153.5762329102,-1550.8281250000,0.0000000000
832.6440633138,154.7396392822,-1551.1960856120,0.0000000000
833.9537353516,157.2805684408,-1548.4426676432,0.0000000000
831.6795043945,154.3336029053,-1549.2764078776,0.0000000000
829.7742309570,151.6741943359,-1550.4882405599,0.0000000000
830.8717651367,153.1464233398,-1549.9510498047,0.0000000000
833.4283854167,156.2356363932,-1549.6163736979,0.0000000000
834.5508422852,158.1852213542,-1547.8710937500,0.0000000000
835.8638305664,159.4596710205,-1548.5398763021,0.0000000000
834.2903645833,156.9479777018,-1550.3903808594,0.0000000000
834.3606160482,156.0215148926,-1553.1057128906,0.0000000000
836.0069173177,158.2298583984,-1552.2999674479,0.0000000000
834.8859659831,157.0664520264,-1551.9320068359,0.0000000000
837.3116048177,159.7476501465,-1552.2872721354,0.0000000000
835.8389078776,158.9823150635,-1549.7479654948,0.0000000000
836.4345092773,159.1007893880,-1551.2896321615,0.0000000000
834.8157145182,157.9929097493,-1549.2166748047,0.0000000000
824.9445393880,142.6717376709,-1559.6514078776,0.0000000000
826.5641276042,145.0336863200,-1558.3483886719,0.0000000000
825.4665934245,143.5614624023,-1558.8855794271,0.0000000000
823.5847981771,141.3345642090,-1559.0054931641,0.0000000000
826.6544596354,146.0247497559,-1555.9606933594,0.0000000000
826.5842081706,146.9512125651,-1553.2453613281,0.0000000000
824.9379069010,144.7428741455,-1554.0511474609,0.0000000000
826.0588582357,145.9062805176,-1554.4190673828,0.0000000000
824.7850341797,144.9984741211,-1552.8848876953,0.0000000000
826.0634155273,146.6096038818,-1552.5385335286,0.0000000000
826.7436319987,147.6257273356,-1551.9263102214,0.0000000000
822.3087361654,141.7636871338,-1553.8626708984,0.0000000000
823.0873413086,142.7044474284,-1553.7609456380,0.0000000000
824.1848754883,144.1766764323,-1553.2237955729,0.0000000000
824.4125569661,143.6979370117,-1555.2248535156,0.0000000000
824.4828084310,142.7714742025,-1557.9401855469,0.0000000000
826.1291097005,144.9798126221,-1557.1343994141,0.0000000000
825.0081583659,143.8164062500,-1556.7664794922,0.0000000000
823.2916056315,142.5345306396,-1554.8568929036,0.0000000000
822.1370442708,141.0465850830,-1555.2580973307,0.0000000000
823.5346679688,141.7969970703,-1557.6031494141,0.0000000000
822.9390665690,141.6785227458,-1556.0614827474,0.0000000000
828.3619588216,149.4395599365,-1552.0960286458,0.0000000000
828.8081461589,150.4819793701,-1550.6817626953,0.0000000000
827.7051595052,148.1146138509,-1553.6133219401,0.0000000000
827.7754109701,147.1881561279,-1556.3286539714,0.0000000000
829.4217122396,149.3964945475,-1555.5229492188,0.0000000000
828.3007609049,148.2330881755,-1555.1549886068,0.0000000000
830.9977620443,152.5312957764,-1552.0018310547,0.0000000000
831.0680135091,151.6048329671,-1554.7171630859,0.0000000000
832.7143147786,153.8131713867,-1553.9114176432,0.0000000000
831.5933634440,152.6497650146,-1553.5434570312,0.0000000000
829.9470621745,150.4414265951,-1554.3492431641,0.0000000000
829.8768107096,151.3678894043,-1551.6339111328,0.0000000000
827.8131917318,148.7034454346,-1552.3645833333,0.0000000000
829.3514607747,150.3229522705,-1552.8076171875,0.0000000000
833.8391520182,154.6029256185,-1555.2981363932,0.0000000000
832.8216145833,153.4274291992,-1555.2858072917,0.0000000000
831.7240804036,151.9552052816,-1555.8229573568,0.0000000000
830.8742879232,150.6258646647,-1556.7491861979,0.0000000000
828.5953369141,147.7583312988,-1557.3542480469,0.0000000000
827.9094034831,146.6487986247,-1558.2002766927,0.0000000000
829.6928710938,149.2305603027,-1556.8170979818,0.0000000000
821.9879557292,140.3405914307,-1556.2425130208,0.0000000000
822.8024088542,139.3486989339,-1559.6855061849,0.0000000000
821.1450805664,139.0174051921,-1555.3958740234,0.0000000000
824.5812581380,131.2389526367,-1555.9400634766,0.0000000000
822.2558390299,133.4715118408,-1556.5367838542,0.0000000000
823.1533203125,131.9691263835,-1555.1616210938,0.0000000000
821.1973470052,137.1864827474,-1556.6602783203,0.0000000000
821.0644734701,135.1694488525,-1555.7226969401,0.0000000000
825.4334106445,131.4084574382,-1558.1457926432,0.0000000000
824.8369954427,132.8849182129,-1560.8002522786,0.0000000000
824.8115234375,132.2974243164,-1559.4511718750,0.0000000000
823.0587768555,136.2520243327,-1561.0879313151,0.0000000000
822.8401082357,140.5100962321,-1558.4482421875,0.0000000000
823.1570027669,138.7811177572,-1560.9961751302,0.0000000000
823.4704386393,134.9797922770,-1561.1671956380,0.0000000000
822.0025227865,137.3482716878,-1558.7441813151,0.0000000000
823.0618896484,133.6303049723,-1558.6206054688,0.0000000000
822.6756998698,135.4900309245,-1559.8904215495,0.0000000000
829.9974365234,129.0078684489,-1553.5664469401,0.0000000000
826.3608398438,130.0304260254,-1553.1107177734,0.0000000000
827.6821899414,130.1214243571,-1555.6493326823,0.0000000000
828.4723510742,129.5802256266,-1554.1116536458,0.0000000000
825.5706787109,130.5716247559,-1554.6483968099,0.0000000000
827.6769816081,130.7245788574,-1558.7356363932,0.0000000000
841.7164510091,125.3085988363,-1552.9619140625,0.0029586463
839.7465413411,125.3491109212,-1550.0811360677,0.0000000000
843.4880981445,124.7907892863,-1553.0831298828,0.0025504676
838.2214355469,125.9214655558,-1550.6263834635,0.0000000000
842.3083292643,124.2901051839,-1548.6646728516,0.0029206913
840.6660156250,124.6617965698,-1547.9966227214,0.0000000000
830.3184000651,128.5451761882,-1551.6958821615,0.0000000000
841.3888549805,124.9774195353,-1550.7491861979,0.0030947623
834.0481770833,127.4524765015,-1551.9378255208,0.0000000000
836.7084350586,126.1470413208,-1549.4114990234,0.0000000000
836.9931030273,126.7246907552,-1552.8213297526,0.0000000000
832.7387898763,127.9790649414,-1552.5864257812,0.0000000000
832.4178263346,128.4417572021,-1554.4569905599,0.0000000000
835.4801025391,126.9502665202,-1551.6064453125,0.0000000000
839.7100423177,126.3062413534,-1554.9343668620,0.0000000000
828.9363403320,130.1048736572,-1557.5308430990,0.0000000000
833.3631388346,128.5411173503,-1556.4488932292,0.0000000000
831.7949015299,129.2767333984,-1557.7640787760,0.0000000000
837.6295572917,126.9399617513,-1554.9236246745,0.0000000000
835.7524820964,127.7914861043,-1556.3492431641,0.0000000000
599.4528198242,129.5922190348,-1632.2434488932,0.0000000000
604.3090616862,128.7576853434,-1635.3843994141,0.0000000000
601.2542317708,128.4657033285,-1633.8395996094,0.0000000000
603.5067342122,129.5165303548,-1637.3018391927,0.0000000000
601.9088541667,136.8948720296,-1637.3498128255,0.0000000000
601.7184448242,137.7593587240,-1633.8778076172,0.0000000000
598.2354329427,135.2052917480,-1632.2810872396,0.0000000000
599.4723917643,134.2220764160,-1631.1152343750,0.0000000000
599.4160563151,136.9597524007,-1633.8935139974,0.0000000000
612.9425862630,134.5274861654,-1625.2628987630,0.0000000000
608.9174194336,132.9597727458,-1627.5631917318,0.0000000000
615.4908650716,133.7985890706,-1625.1363118490,0.0000000000
623.7158610026,133.3026377360,-1624.5545654297,0.0000000000
621.2124837240,132.9349619548,-1625.1514078776,0.0000000000
625.9386393229,133.5964762370,-1625.6510416667,0.0000000000
629.9089152018,138.2878163656,-1618.4191487630,0.0000000000
631.1055094401,135.4627126058,-1625.6050618490,0.0000000000
632.2801106771,137.5196685791,-1618.3639729818,0.0000000000
634.5584716797,135.6940917969,-1621.7610677083,0.0000000000
635.5414835612,138.1215362549,-1625.5318603516,0.0000000000
633.8863118490,136.0790354411,-1624.4833577474,0.0000000000
632.1984252930,135.9290568034,-1620.2165120443,0.0000000000
627.5135091146,134.3461405436,-1623.9170735677,0.0000000000
629.9587402344,135.5544586182,-1620.9395345052,0.0000000000
628.6212972005,136.8305460612,-1619.6594238281,0.0000000000
629.5379842122,134.7031707764,-1623.6057942708,0.0000000000
619.9007161458,134.2167358398,-1623.8609212240,0.0000000000
617.6653442383,134.8986155192,-1624.0345052083,0.0000000000
614.5380655924,138.1765441895,-1625.1679687500,0.0000000000
610.2647298177,137.2294209798,-1626.8917236328,0.0000000000
612.5297851562,136.4499409993,-1625.2746175130,0.0000000000
616.9743652344,138.1011149089,-1624.0553385417,0.0000000000
619.4142252604,141.3508707682,-1625.1926269531,0.0000000000
627.7156168620,143.2509409587,-1623.6597900391,0.0000000000
623.9867960612,142.7194722493,-1625.7040608724,0.0000000000
621.8810424805,142.0786997477,-1624.5821940104,0.0000000000
629.4207356771,143.1709289551,-1625.6636555990,0.0000000000
634.5611979167,142.6065317790,-1625.5659586589,0.0000000000
632.6431884766,144.4569295247,-1621.8276774089,0.0000000000
632.2015380859,143.7872467041,-1624.5419514974,0.0000000000
631.3280639648,141.8977966309,-1618.3953450521,0.0000000000
627.7621866862,140.9935963949,-1619.6781819661,0.0000000000
630.5914713542,143.2812296549,-1620.2723795573,0.0000000000
629.4983927409,140.2107798258,-1618.4299723307,0.0000000000
633.7961222331,141.8294067383,-1617.2698974609,0.0000000000
625.7679850260,142.7351786296,-1623.9535319010,0.0000000000
628.4447021484,142.6915588379,-1620.9827880859,0.0000000000
618.7573852539,139.6585998535,-1623.8776448568,0.0000000000
633.8878987630,140.1010182699,-1626.6972249349,0.0000000000
628.9996134440,141.3738911947,-1627.8093668620,0.0000000000
629.9798990885,136.8888905843,-1627.7752685547,0.0000000000
631.1071166992,139.4846954346,-1627.8189290365,0.0000000000
623.8591308594,141.9382883708,-1627.9070638021,0.0000000000
618.7391764323,141.3753204346,-1627.4361979167,0.0000000000
620.6572062174,139.5249328613,-1631.1744791667,0.0000000000
621.0783284505,141.3219655355,-1629.0287679036,0.0000000000
625.5439046224,134.2300669352,-1627.8484700521,0.0000000000
621.6374918620,135.0399271647,-1631.1403808594,0.0000000000
620.6544596354,132.6124776204,-1627.3695882161,0.0000000000
622.7631022135,133.6137440999,-1628.9701741536,0.0000000000
622.7647094727,137.6357371012,-1631.1840413411,0.0000000000
627.1990966797,136.2725677490,-1628.8969726562,0.0000000000
626.2188110352,140.7575734456,-1628.9310709635,0.0000000000
625.5455118815,138.2520548503,-1630.0623372396,0.0000000000
613.9066569010,139.5832926432,-1627.0026041667,0.0000000000
610.3967692057,139.5263519287,-1630.8013102214,0.0000000000
611.1258544922,138.9669698079,-1628.1243082682,0.0000000000
603.7787882487,134.5104217529,-1628.8045654297,0.0000000000
608.2233886719,136.1615905762,-1627.5852457682,0.0000000000
607.1743164062,138.2403513590,-1634.6372884115,0.0000000000
601.7180175781,135.3351796468,-1630.3392740885,0.0000000000
602.3106689453,137.9454905192,-1635.4482828776,0.0000000000
604.3935139974,137.6240285238,-1635.7589925130,0.0000000000
603.9916992188,136.5734100342,-1637.6605224609,0.0000000000
602.7834472656,137.1180013021,-1631.4894205729,0.0000000000
607.6159667969,138.9100290934,-1631.9230143229,0.0000000000
605.9913736979,136.2822977702,-1628.6154785156,0.0000000000
605.5642496745,137.7343241374,-1630.3677164714,0.0000000000
615.5136311849,132.2311248779,-1626.9467366536,0.0000000000
612.3120727539,130.7635142008,-1630.7347005208,0.0000000000
611.2182820638,132.8516337077,-1626.8597412109,0.0000000000
612.7328287760,131.6148020426,-1628.0684407552,0.0000000000
608.8591105143,130.5321350098,-1634.5786946615,0.0000000000
603.6882120768,128.7025146484,-1633.8149414062,0.0000000000
605.2958780924,132.9004720052,-1638.1879882812,0.0000000000
605.2759806315,130.6746622721,-1637.6178385417,0.0000000000
606.0783081055,129.9158172607,-1635.7003987630,0.0000000000
602.6731160482,130.9577280680,-1630.3066406250,0.0000000000
606.9456990560,131.9046834310,-1628.5832112630,0.0000000000
604.3904215495,129.7658335368,-1631.4335530599,0.0000000000
604.1946614583,132.5886433919,-1628.7915852865,0.0000000000
600.1694946289,131.0209248861,-1631.0918782552,0.0000000000
609.5312703451,130.1471913656,-1631.8564046224,0.0000000000
607.1712239583,130.3821563721,-1630.3118489583,0.0000000000
606.0992024740,134.6842142741,-1637.6700846354,0.0000000000
610.5142822266,132.5746358236,-1635.6271972656,0.0000000000
609.5339965820,137.0596415202,-1635.6612955729,0.0000000000
608.8606974284,134.5541229248,-1636.7925618490,0.0000000000
614.4207153320,131.7647806803,-1632.3352864583,0.0000000000
617.8736775716,131.9961598714,-1628.4912923177,0.0000000000
618.8566894531,134.4236043294,-1632.2620849609,0.0000000000
617.2015177409,132.3811035156,-1631.2135823568,0.0000000000
612.7359212240,139.4729970296,-1632.3938802083,0.0000000000
617.8764038086,138.9086100260,-1632.2961832682,0.0000000000
615.9583740234,140.7589975993,-1628.5579020182,0.0000000000
615.5167236328,140.0893198649,-1631.2721761068,0.0000000000
616.1555786133,134.5448710124,-1634.0426432292,0.0000000000
617.4374593099,137.3028513590,-1633.5172932943,0.0000000000
617.7980346680,135.6531422933,-1633.5047607422,0.0000000000
612.4350382487,137.5980122884,-1634.5668131510,0.0000000000
613.1690470378,138.6123046875,-1633.9557698568,0.0000000000
615.5109049479,137.6228688558,-1634.0551757812,0.0000000000
612.9462280273,133.2323099772,-1634.7048746745,0.0000000000
613.3394368490,134.8138275146,-1635.3595784505,0.0000000000
614.4334309896,132.6990102132,-1633.9216715495,0.0000000000
611.5807902018,136.6616719564,-1635.1506347656,0.0000000000
680.4863281250,149.4975280762,-1598.0174967448,0.0000000000
685.3768107096,149.2877451579,-1596.9461263021,0.0000000000
682.5960083008,148.6714223226,-1598.0678304036,0.0000000000
688.2449747721,147.7916920980,-1598.1123046875,0.0000000000
695.7519327799,149.0695292155,-1597.4902343750,0.0000000000
692.9711303711,148.4532063802,-1598.6119384766,0.0000000000
687.5395100911,148.5897623698,-1596.8018798828,0.0000000000
691.0416259766,148.2243652344,-1597.3971354167,0.0000000000
688.2680664062,150.0449218750,-1595.6066487630,0.0000000000
697.2346801758,153.2095387777,-1591.2616780599,0.0000000000
702.0933837891,152.9927113851,-1590.2031656901,0.0000000000
699.3125813802,152.3763885498,-1591.3248291016,0.0000000000
697.8447265625,150.2544453939,-1598.6842447917,0.0000000000
701.2976888021,150.4858194987,-1594.8402913411,0.0000000000
702.2807006836,152.9132690430,-1598.6110026042,0.0000000000
700.6255289714,150.8707682292,-1597.5625406901,0.0000000000
698.9376424154,150.7207794189,-1593.2956949870,0.0000000000
695.9654744466,149.3210856120,-1595.4037679036,0.0000000000
696.9912312826,150.4111836751,-1593.9003906250,0.0000000000
695.9470621745,151.7522684733,-1592.5019531250,0.0000000000
686.1053670247,150.7429046631,-1595.7508951823,0.0000000000
677.2375895182,150.7914479574,-1599.1732177734,0.0000000000
681.6439819336,153.0495503743,-1598.0991617839,0.0000000000
680.0758260091,151.4204966227,-1598.0283203125,0.0000000000
686.1343587240,155.2070821126,-1596.8293863932,0.0000000000
691.0192667643,157.5761973063,-1598.6648763021,0.0000000000
689.2067871094,157.0004323324,-1597.4247233073,0.0000000000
696.1599324544,157.9626515706,-1598.7427571615,0.0000000000
686.4466959635,156.2076059977,-1598.1534423828,0.0000000000
701.3004150391,157.3982645671,-1598.6450602214,0.0000000000
699.3823852539,159.2486572266,-1594.9068196615,0.0000000000
698.9407348633,158.5789744059,-1597.6210530599,0.0000000000
695.0879516602,155.9153238932,-1592.5207112630,0.0000000000
698.3605550130,156.7545216878,-1591.3562011719,0.0000000000
696.8241577148,155.1325073242,-1591.2725016276,0.0000000000
696.9366861979,158.5378570557,-1593.9284667969,0.0000000000
693.8000691732,158.1925150553,-1597.5431722005,0.0000000000
696.6243489583,157.5373382568,-1592.6044108073,0.0000000000
694.1351725260,158.0980377197,-1595.4431152344,0.0000000000
687.4044392904,154.2070821126,-1595.6136474609,0.0000000000
684.4247843424,153.6658681234,-1596.9774576823,0.0000000000
685.6948649089,152.6658681234,-1595.7617187500,0.0000000000
700.6271158854,154.8927510579,-1599.7763264974,0.0000000000
695.7388102214,156.1656188965,-1600.8884684245,0.0000000000
696.7190958659,151.6806233724,-1600.8544108073,0.0000000000
697.8463134766,154.2764282227,-1600.8980305990,0.0000000000
690.5983276367,156.7300109863,-1600.9861653646,0.0000000000
685.4783732096,156.1670481364,-1600.5152994792,0.0000000000
687.3964029948,154.3166503906,-1604.2535807292,0.0000000000
687.8175252279,156.1136881510,-1602.1078694661,0.0000000000
692.2831217448,149.0217997233,-1600.9276529948,0.0000000000
688.3766886393,149.8316548665,-1604.2195231120,0.0000000000
687.3936767578,147.4042104085,-1600.4488118490,0.0000000000
689.5023193359,148.4054768880,-1602.0493570964,0.0000000000
689.5039062500,152.4274597168,-1604.2631429036,0.0000000000
693.9382934570,151.0643005371,-1601.9761149089,0.0000000000
692.9580078125,155.5492960612,-1602.0101725260,0.0000000000
692.2847086589,153.0437825521,-1603.1414388021,0.0000000000
680.6458536784,154.3750254313,-1600.0817057292,0.0000000000
676.0249430339,151.8041788737,-1600.3657633464,0.0000000000
677.1359659831,154.3180847168,-1603.8804117839,0.0000000000
677.8650512695,153.7587025960,-1601.2034098307,0.0000000000
667.4590047201,149.2902679443,-1603.6911621094,0.0000000000
673.9135131836,153.0320841471,-1607.7163899740,0.0000000000
669.0442097982,150.2570037842,-1603.1815999349,0.0000000000
668.7935587565,152.4691162109,-1607.2455240885,0.0000000000
670.7115885417,150.6187286377,-1610.9838053385,0.0000000000
671.1327107747,152.4157613118,-1608.8380940755,0.0000000000
669.5226440430,151.9097340902,-1604.5685221354,0.0000000000
674.3551635742,153.7017618815,-1605.0021158854,0.0000000000
672.3034464518,152.5260569255,-1603.4468180339,0.0000000000
673.2441406250,151.1878560384,-1601.4874674479,0.0000000000
671.6185506185,149.5460713704,-1601.4397786458,0.0000000000
682.2528279622,147.0228525798,-1600.0259195964,0.0000000000
679.0512898763,145.5552419027,-1603.8139241536,0.0000000000
677.6480916341,148.8684794108,-1599.1623942057,0.0000000000
679.4720255534,146.4065297445,-1601.1476236979,0.0000000000
675.5983276367,145.3238627116,-1607.6578776042,0.0000000000
671.6918945312,146.1337229411,-1610.9497477214,0.0000000000
670.7088826497,143.7062733968,-1607.1790364583,0.0000000000
672.8175252279,144.7075398763,-1608.7795817057,0.0000000000
669.9962361654,145.8788757324,-1603.1502685547,0.0000000000
671.1296183268,144.5575612386,-1604.5127360026,0.0000000000
672.0290527344,147.6231028239,-1601.4289550781,0.0000000000
676.2704874674,144.9389190674,-1604.9356282552,0.0000000000
676.9769694010,147.4260508219,-1600.3344319661,0.0000000000
674.1961669922,146.8097279867,-1601.4561360677,0.0000000000
673.9104207357,145.1738840739,-1603.3910319010,0.0000000000
681.1599324544,146.5565083822,-1605.4144694010,0.0000000000
674.4029541016,150.7055867513,-1610.2973632812,0.0000000000
672.9971720378,147.9173889160,-1611.2365315755,0.0000000000
672.6365966797,149.5670979818,-1611.2490641276,0.0000000000
677.6695963542,147.5621592204,-1608.5983072917,0.0000000000
676.5231526693,146.4602508545,-1608.8763427734,0.0000000000
675.0476277669,147.6275939941,-1610.2848307292,0.0000000000
676.9129231771,151.8734537760,-1608.5593668620,0.0000000000
677.3860677083,150.4698435465,-1609.4125976562,0.0000000000
675.2587483724,152.3735402425,-1608.9104003906,0.0000000000
678.3999430339,148.4682769775,-1608.4283040365,0.0000000000
684.6128743490,146.7878875732,-1601.5705159505,0.0000000000
685.5958862305,149.2153320312,-1605.3412272135,0.0000000000
683.9407145182,147.1728312174,-1604.2927652995,0.0000000000
679.4751180013,154.2647247314,-1605.4729817708,0.0000000000
684.6156005859,153.7003275553,-1605.3752848307,0.0000000000
682.6975708008,155.5507253011,-1601.6370035807,0.0000000000
682.2559204102,154.8810424805,-1604.3512776693,0.0000000000
683.9423014323,151.1948140462,-1606.5065511068,0.0000000000
679.0539957682,152.4676920573,-1607.6186930339,0.0000000000
680.0343017578,147.9826914469,-1607.5846354167,0.0000000000
681.1614990234,150.5784962972,-1607.6282552083,0.0000000000
652.4202473958,147.1194712321,-1610.2989501953,0.0000000000
647.2762654622,146.9791564941,-1613.5421549479,0.0000000000
643.7663777669,146.9222157796,-1617.3408610026,0.0000000000
644.4954630534,146.3628336589,-1614.6638590495,0.0000000000
640.5439453125,145.6362152100,-1621.1768391927,0.0000000000
635.5279947917,142.8286387126,-1616.7011718750,0.0000000000
635.4239908854,145.0732523600,-1620.7059733073,0.0000000000
637.3420003255,143.2228546143,-1624.4442545573,0.0000000000
637.7631429036,145.0198923747,-1622.2985432943,0.0000000000
636.1530761719,144.5138702393,-1618.0289713542,0.0000000000
640.9855753581,146.3058980306,-1618.4625651042,0.0000000000
638.9338582357,145.1301930745,-1616.9072672526,0.0000000000
642.2533772786,143.7038319906,-1613.8584391276,0.0000000000
639.7278849284,143.7594858805,-1615.0070393880,0.0000000000
637.9556681315,142.0851999919,-1615.0184733073,0.0000000000
643.9278157552,144.6903381348,-1613.3129069010,0.0000000000
650.7106730143,145.5782572428,-1610.4470214844,0.0000000000
648.1277465820,145.6211853027,-1611.6187744141,0.0000000000
646.4129638672,143.9596303304,-1611.6070556641,0.0000000000
651.4008992513,142.3755849202,-1610.4264729818,0.0000000000
648.8832397461,139.6269836426,-1613.4862874349,0.0000000000
645.6816813151,138.1593831380,-1617.2742513021,0.0000000000
644.8798624674,140.3122100830,-1613.2815348307,0.0000000000
646.1024373372,139.0106658936,-1614.6079915365,0.0000000000
642.2287190755,137.9280039469,-1621.1182454427,0.0000000000
638.3222859701,138.7378590902,-1624.4101562500,0.0000000000
637.3392740885,136.3104146322,-1620.6393636068,0.0000000000
639.4479166667,137.3116811117,-1622.2399495443,0.0000000000
636.4800211589,138.4505157471,-1616.6697998047,0.0000000000
637.7600301107,137.1617024740,-1617.9731038411,0.0000000000
638.3661905924,140.1622416178,-1615.0076497396,0.0000000000
634.4863484701,138.6267344157,-1617.2493489583,0.0000000000
642.9008789062,137.5430603027,-1618.3959554036,0.0000000000
640.6799519857,139.3813680013,-1614.9756673177,0.0000000000
640.5408325195,137.7780253092,-1616.8513997396,0.0000000000
646.8234659831,142.0366617839,-1611.5962320964,0.0000000000
642.9436238607,140.5011647542,-1613.8378906250,0.0000000000
649.0797932943,141.2430521647,-1611.5874023438,0.0000000000
639.4495035807,141.3336639404,-1624.4538167318,0.0000000000
643.8838907878,139.9705047607,-1622.1667480469,0.0000000000
642.9036051432,144.4555002848,-1622.2008463542,0.0000000000
642.2303059896,141.9499867757,-1623.3321126302,0.0000000000
647.7903238932,139.1606496175,-1618.8748372396,0.0000000000
651.2432861328,139.3920237223,-1615.0308837891,0.0000000000
652.2262980143,141.8194732666,-1618.8016764323,0.0000000000
650.5711263021,139.7769724528,-1617.7531738281,0.0000000000
646.1055501302,146.8688557943,-1618.9334309896,0.0000000000
651.2460123698,146.3044687907,-1618.8357340495,0.0000000000
649.3279825846,148.1548614502,-1615.0974527995,0.0000000000
648.8863525391,147.4851786296,-1617.8117268880,0.0000000000
650.5727132161,143.7989552816,-1619.9670003255,0.0000000000
645.6844075521,145.0718231201,-1621.0791422526,0.0000000000
646.6646931966,140.5868275960,-1621.0450439453,0.0000000000
647.7919108073,143.1826324463,-1621.0887044271,0.0000000000
654.7287394206,140.3633270264,-1611.6317952474,0.0000000000
662.2356974284,141.6411692301,-1611.0097656250,0.0000000000
659.4548950195,141.0248463949,-1612.1314697266,0.0000000000
653.5635986328,141.6776021322,-1610.2821858724,0.0000000000
657.3787434896,140.7635040283,-1610.9757893880,0.0000000000
663.5717976888,145.7486775716,-1604.8403727214,0.0000000000
668.1492106120,146.0875956217,-1603.6706542969,0.0000000000
665.7963460286,144.9480285645,-1604.8444010417,0.0000000000
664.4751383464,142.8585815430,-1612.1446533203,0.0000000000
667.9280802409,143.0899556478,-1608.3006998698,0.0000000000
668.9111124674,145.5174001058,-1612.0714518229,0.0000000000
667.2559407552,143.4748992920,-1611.0229492188,0.0000000000
665.5680338542,143.3249206543,-1606.7561035156,0.0000000000
663.4749959310,142.9828236898,-1607.4199625651,0.0000000000
662.2841796875,144.2914072673,-1606.0806884766,0.0000000000
662.3025919596,141.8602244059,-1608.9824625651,0.0000000000
660.4723103841,150.6371765137,-1609.0218912760,0.0000000000
657.5030314128,150.1478322347,-1612.1844889323,0.0000000000
655.5439249674,149.5395660400,-1611.0034993490,0.0000000000
662.7903238932,150.5667928060,-1612.2032063802,0.0000000000
652.9304606120,148.7792409261,-1611.6730550130,0.0000000000
667.9307861328,150.0024058024,-1612.1055094401,0.0000000000
666.0127766927,151.8527933757,-1608.3672281901,0.0000000000
665.5711263021,151.1831156413,-1611.0815022786,0.0000000000
661.4250691732,148.4544626872,-1606.0994466146,0.0000000000
664.8442993164,149.3261566162,-1604.8757324219,0.0000000000
663.1612752279,147.6716461182,-1604.8511962891,0.0000000000
663.9610595703,150.6770884196,-1606.8119303385,0.0000000000
660.2838338216,150.7641550700,-1611.0627848307,0.0000000000
667.2575073242,147.4968872070,-1613.2367757161,0.0000000000
661.9609578451,150.1199188232,-1607.4632161458,0.0000000000
662.3691813151,148.7697601318,-1614.3489176432,0.0000000000
663.3495076497,144.2847595215,-1614.3148600260,0.0000000000
664.4767049154,146.8805643717,-1614.3584798177,0.0000000000
657.2287190755,149.3341471354,-1614.4466145833,0.0000000000
652.1087849935,148.7711842855,-1613.9757486979,0.0000000000
654.0267944336,146.9207916260,-1617.7140299479,0.0000000000
654.4479370117,148.7178243001,-1615.5683186849,0.0000000000
658.9135335286,141.6259358724,-1614.3880615234,0.0000000000
655.0071004232,142.4357910156,-1617.6799723307,0.0000000000
654.0240885417,140.0083465576,-1613.9091796875,0.0000000000
656.1327311198,141.0096130371,-1615.5097656250,0.0000000000
656.1342976888,145.0315958659,-1617.7235921224,0.0000000000
660.5687052409,143.6684366862,-1615.4365641276,0.0000000000
